speaker_tag	text	sentiment_score
3	And taken offline so they didn't lose any followers, but you're getting 10,000 immediately it look like all right, which I have no doubt and I think I'm just super excited to see like I'm super excited to see them back on Tobacco on Instagram because I think that's just a really awesome outlet and I get for anybody who's wondering like he did have some philosophical differences with those companies, which I get and it's his company so he can do that. But yeah, the Philly governor was cool is cool to see that it was cool to see him talk through that and we were fortunate. See it twice. We got to see a truncated version at the trainer Summit. But what was your what was your takeaway from the trainer Summit?	
1	Oh gosh, you know I at that I am never disappoint every time I work at seminar for CrossFit headquarter is I always introduce our staff and I talked about not only the rest of screening process that they've had to go through to be able to come on board to staff but also the extensive amount of professional development that they have been through to assure that so that we cross you can just assure that this is the best of the best that we have to offer in L1. Out to orchids seminar and and that was no disappointment there at the summit. I remember we had these little small groups organized with PVC sticks and you know, it's it's interesting at the L2 experience. We give a lot of feedback to participants about	
3	I think I lost you. I lost them I'm going to have them dial back in will do a quick edit. So what he was talking about was some of the smiles from small breakouts, which I think we've talked about in some of the in some of the Previous episodes as far as like coach development. There was like a waterfall effect and Denise and I talked about it in her episode. And that was what he was alluding to. I'm trying to get him back on the call right now. I think he dropped it. It's probably just too damn cold in Michigan to to keep a phone call outside. But if he doesn't come back on I'll just splice these two together and we'll do both of them I might cut one out and do it that way, but let me see if we can get him back on.	
1	Yes, I'm back. All right, cool. Maybe maybe I walked through a dead zone. I don't know.	
3	I don't know. I thought I was afraid he got hit by a car on your long walk.	
1	All right, I wish you lot are we recording right now?	
3	Yeah recording. I just left it on and I was just doing okay A little Arnold and so but yeah, it's cool.	
1	Endowment that was a lot of fun. Another big takeaway is when we had that Zoe Hart to Hart Combs. He came in and talked and see how the so we're going to get her on the podcast into some stuff great.	
3	That's yeah, like I'm super stoked about that because like she is a she has like a lot of good stuff to say but like her talk was good. And then, dr. Jenkins has been on the podcast twice and he had some really awesome stuff to talk about to	
1	Yeah. Yeah. What was your what it's always good here.	
3	What was your favorite part about about Zoey's talk? Like what was your what was your big takeaway there?	
1	No, you know, I guess I guess one thing about Zoe that I thought was so interesting is I think my preference is sounds like she is a vegan by a preference you would see she enjoys that food. So I mean if she could have if she could pick any way she wanted to eat she would eat a vegan lifestyle and and I forgot how many years of your life or sounded like 80 or 90% of her life she has Been that way and and then but through all the studies that she's done and just research about nutrition and whatnot that she she makes herself eat meat because she knows that's what's best for her. And and that's that's an interesting angle that not a lot of that, you know, there's not a lot of vegan certain beaters because of the education that they've gone through.	
3	There's no message until the medication, but I think like the percentage of people that Go vegan or vegetarian and and convert back is something crazy high.	
1	I want to say it's like 80% like people tried and I didn't know how yeah, it's they're hot.	
3	What I thought was super hinging on her talk was like the I always kind of knew this but I didn't know to what degree that liver is the superfood for Humanity.	
1	I know it I that has been on my mind for I haven't seen it. I haven't made any liver yet, but I do have a member of my gym who are Jim's about five minutes. My house in the member of my gym is a butcher and his butcher shop is literally halfway between my house and the gym and he says he has liver in the shop and it's just a matter of time till I go in there and grab some and it because I've got it.	
3	I've got a grill myself up some liver and see what yeah seems like it's a superfood I'll have to I'm gonna have her will probably add some of the graphics that she showed there when we have on the show, but the thief I mean there is no food that even comes close. Close to liver when it comes to nutritional value. I mean it the the numbers on there were it was it was almost like somebody made it up. It was just like Hey, listen, if you could make a ridiculous Nietzsche nutritional protein product, it would be liver. It was just crazy.	
1	Yeah. Yeah and you hear you know, the big thing lately is like the carnivore diet a lot of people talk about the kind of our diet and and one of the misconceptions of the kind of or Diet is that you're just eating like rib eyes and t-bones and whatnot and all Delicious part of the cow, but you know the true kind of or Diet the reason people say that it works so well in the theory behind it is that you eat the animal nose-to-tail including all the organs which is kind of in line with what she was saying because the liver that contains all those minerals and vitamins that are critical to the technique of the metabolic system, you know, so that was definitely an alignment with that. Yeah. Yeah. I can't let little even I think so. Somebody also somebody asked her also, if she thought there was some type of a conspiracy theory like what what is taking Society so long to turn their lens and thinking that meat is bad and she she she with didn't miss a beat and just in reflected back upon like I don't know what is their first names were but like mr. Kellogg in mr. Graham. Oh, that's exactly 1800s. So they when they had like that they didn't want anybody to eat meat and I mean she really is and that was pretty deep rooted in to hear her not miss a beat and say look could be this. That was interesting. Well, I can remember exactly what it was but it had something to do with them making those companies and then also having a view to want to kind of change the world back in the day. I don't know how true or not it was but it was interesting was he why I'm going to explore gonna get this wrong.	
3	I'm gonna get this wrong, but they it was they were part of a Not a cult a cult is not what it is. But I want it was it was it a religion that was against Seventh-day Adventist that was right and they were against eating meat and that's how they started coming up with all this other stuff and when you think about it like oh that makes a lot of sense. Yeah. She she did not skip a beat on the conspiracy theory. She didn't say like definitively but she she outlined it and had a pretty strong argument for for why the like some of those companies are so prevalent in in the in the world of food production these days. But yeah, I can't wait to have her own cause like I listened to her podcast and is like she is just so well read and just like just and she doesn't mince words either. That's the other thing. I love about her. Like she just says it which is great.	
1	Yeah. Yeah. She's right to the point. Yeah, I think a lot of people exhausted are like that. We like to get right to the point. You know.	
3	Well, there's no yeah, there's no there's no sense of there's something there's no sense in like beating around the bush, which is kind of a good segue to the next piece, which I wanted to talk to you a little bit. What about your thoughts on Coach development you so Joe's been pulling been a Flowmaster Joe.	
1	Probably but I'm sad for 11 years. I think I've been a Flowmaster for seven or eight years.	
3	And then what was your seminar count three hundred and	
1	Yeah, I was like 360 some 360 some seminars, which I did a calculation was six and a half years of weekend's of my life have been dedicated to the L1 L2 and kids seminars six in an assistant because if you think about that that's almost a thousand hours on the floor just in a seminar setting. Yeah crazy and it's been it's been a great ride. I've loved it. I loved every second of it my wife explains it to me as others a the movie as a movie where these and there is this these two guys and they're watching one of those get ready to be a dad. And I think it's Seth Rogen and the other one is Paul Rudd. I think maybe they're sit on the bench and he says he's like, he's like look at these kids with their bubbles. I just wish I could Is happy about anything in life is those kids are about bubbles is what he says and I gotta be like I got to find bubbles in my life and my wife calls the seven hours bubbles. She's so every time I leave for a week and she says enjoy your bubbles hun is what she says and I walk out the door. But yeah, that's how I feel. I love I love working those seminars.	
3	That's a great credible way to describe that.	
1	Yeah, it's awesome to have it to have a job you love. You know, it's awesome to have a job you love and we had yeah, so and now I'm trying to extend it a little bit into the coaches development program.	
3	Also what you guys are doing over there cross it right if I know yeah, we just had one last week and it went phenomenal it was and I failed the listeners because I was going to do a podcast with the three participants because they all really wanted to do one but we just got so entrenched into the development portion that like I just finished day 3 and I like shit we forgot we forgot to do that like yeah, I was that the I was I was reflecting on this on the summit and I wrote an email to say thank you to a couple people and and the email I kind of Express I said I find it very rare that you could find yourself in a position to earn a living doing truly what you love like what is actually your passion and then it's even more rare than that to be surrounded by people who were just as passionate as you and that I felt like I hit the lottery by Being able to do what I love and be surrounded by people who are literally just as passionate about it. And I was just like thank you for this opportunity like I could imagine myself in any other place.	
1	Yeah, you have to live living your life. Any other way is just not worth it. You know, I mean that standing around the water cooler another day another dollar groans and whatnot with the other people in the miserable corporate life nothing wrong with it if you enjoy it, but but getting caught in the rat race is yeah.	
3	Definitely you got to try to pursue something that your Bubbles and you can infiltrate your life with happiness and your day-to-day work and I think what's cool about that is it and you kind of see it when you look inside like that people's kind of like their personal bubbles if we're going to use that term like it's infection. It's infectious, right? Because I mean how many how many people have you had that have kind of been under your tutelage over the years that have ended up working on seminar staff?	
1	Oh my gosh. Well, let's see it started with the Charlesworth. Yeah, the Charlesworth Jenna and Drew they both got on staff. My wife Liz she is on the kid staff and then we also my son-in-law Callen Talent CD is on staff and also Dennis Martin who is no longer on staff, but but he was on staff or a little bit. So that would be I have five people they could then they all came through a 100 CrossFit and and they just got passionate about CrossFit and it's kind of neat because you know, they leave and move on which is devastating to have these wonderful trainers leave and move on. Of course, my wife didn't leave she still around but they have these two had to have that, you know, it's devastating with the same time. It's kind of a neat little in a weird way. It feels like an act of philanthropy almost that they're off. Leading these great communities now and loving their job day to day which is unless I hope they were able to steal some of that from working at eight 100 and learning about think way.	
3	I definitely think it's something you should be proud of and that's kind of what I wanted to ask you because that's always been my vision is to have you know, something similar like I always envisioned like the coaches. I admire the most or the coaches who have had coaches that have left and then gone on to do things like Bill Parcells comes to mind like the number of head coaches in the NFL that started under Bill Parcells and then went on to do something else Nick Saban's and other one like that is what I like not how many championships you have. But like the number of people that went on to do great things after being in your presence is like what I consider like the true Mark of success like is that something Like how do you transmit like for somebody who's owns a gym? Like you've owned a gym for almost 10 years? Like how do you begin to start to transmit that culture onto your other staff when they come in?	
1	Well, you know what? I mean? I think it just I think it just kind of I think it just kind of organically happens. You know, I don't think we start with a new coach. Just immediately start thinking about you know, what the end goal is going to be. We just you know, just show it just try to just try to love them. Make sure you know be open to the idea that they're going to make mistakes because before you know when before you are a great coach you have to be a bad coach has to start somewhere and I think just being open to that idea and realizing that the only real mistake you make is the mistake you when When you don't get back up after you fall down and just kind of always being there for them. And and then I think in the beginning what we do with our younger coaches is we kind of spell things out very much for them about how things are going to be. We guess you could compare to like fishing like when I was a little boy my dad would take me fishing he would he would he would he tie the knot you put he he put the bait on the lure and he said that he would throw it out. He would throw it out in the fish of white heat set the hook and he give me the point. I'd reel it in in the beginning. That's kind of what we do with with our trainers is we just lay it all out and then as they get used to reel in the fish or running the class and what now, we start to give them a little bit more creative freedom to start to grow into their own and trusting them with that process. And yeah, they just kind of they just kind of come along and then eventually they're great. They're setting their own hook.	
3	What's the first so on that middle? What's the first thing? You allow a new coach to do like what's the first thing you're like. Hey, you can do this by yourself.	
1	Yeah, usually it's usually it will start with some of the more complex progressions like for it. Well, I'll just use an arbitrary example. Maybe we're going to do ring muscle obstinate workout today. And so I've got some I've got two or three pre-populated ring muscle-up progressions that I like to put the athletes through a tunnel CrossFit and like if you're a new coach then then you're automatically doing these a 100 default progressions the It progressions but then after a while maybe we'll put a charge on our coaches as we see their experience level take off a little bit. Maybe maybe now it's going to be there like hey, why don't you know, you're going to do a muscle-up progression. Why don't you go into the Batcave come up with your own little twist on things and put your own little you're a little creativity stamp on it and and then so it's still within the context of the timeline, but usually that's We're and then and then we and then you know also with General warm-ups and whatnot. We've got some pre-populated general warm up some very popular ones that I like to use that are out from my arsenal of coaching but then we decided eventually handing those little will become like evolutions of the class over to the so they can kind of vary away from it a little bit but it's a tricky Bird right? Because you know what? You don't want to have you don't want it. You don't want to have too much discrepancy between your three o'clock in your 6:30 p.m. You know, you don't like coaches coming in at 3 because they are our clients coming in at 3 because well, this coach has a better progression than this coach has so it's a tricky little bird to maybe then that as you start trusting your coaches, maybe maybe then that becomes a new default affiliate muscle-up progression. So that way the 6:30 class copies the same thing that the three o'clock coach created. Yeah. I was going to be this you that like that.	
3	I was going to ask you how much standardization you have within your you're kind of class procedures because that's that was an error. I made early on which I kind of gave everybody, you know all the rope in the world to hang themselves. And then and then we went we swung the pendulum all the way the other direction or say you're going to do everything exactly like this and we took away all poetic freedom. And now we lie probably somewhere in the middle where there are there are certain things that are standardized. We don't we don't change the snatch progression. We don't change The Pusher progression. We don't change the pull up progression, but outside of that like if you want to sprinkle some Other things in there as you get better than I'll let you do that but first kind of where you are going is like you have to show me that you can set the hook exactly. Like I taught you how to set it and then once you can do that repeatedly, then I'll let you kind of, you know, we venture out and get a little bit creative. But for me, I find that the best the best way to move coaches forward is like hey demonstrate the template first show me that you can follow directions in the you understand this then you can be creative but not until then. Mmmmm.	
1	Yeah, absolutely. And that is that and kind of like what you said earlier like lose some of the great conversations we've had has been about entrepreneurship and whatnot. And the first part of Entrepreneurship is dialing in on the way you want things done for your business and then you hand those off. So so what you said is like that Baseline that's basically the safety net for every single code that comes in and in the beginning in the beginning as an early affiliate or you have to do exactly what you and I did you have to just come up with this is our muscle up progression. This is our this is our Kipping pull-up for Gretchen. This is a now we have two of these progressions. And now we have two of these progressions and to the now we have three and now that we have these Baseline in these safety nets for our new coaches. Now that they can demonstrate they have those then you can start to move away, but you can't write you can't start the opposite way. You can't give them create a freedom giving them create a freedom without a safety net to fall back on almost seems unfair and I literally it almost seems like you're going to see and correct but you going to start to see and Correct somebody before you before you teach them.	
3	Yeah, it's and you know you end up setting them up for failure because they end up falling on their face anyway, because you know trying to recreate the wheel is generally never a good idea. But then then the other thing that becomes a problem from a business standpoint is you create this this pretty significant discrepancy from class to class or from coach to coach, you know, if I'm talking it all off, you know, if I'm talking about offering a consistent service or product there has to be it. A pretty substantial amount of ability to replicate the service from one co-ceo. They can all have their flight like the way I like to describe it as like I want you to be you and I want you to put whatever spin on this you want, but it doesn't change the content kind of like we do the level ones like the content doesn't change the delivery and who's giving the lecture in the flavor which with which it's given that varies from person to person as they get comfortable with the content. I feel like coaching is the same way don't you don't need to change the clean? Like it's good the way it is, what you need to do is figure out how to deliver it effectively being you.	
1	Yeah, yeah. Yeah, and then the art continues when you not only develop like your own unique way to deliver in that instruction for the clean, but when you can become a chameleon to the environment that you are with, you know, like as you are literally looking out onto your class as a coach and you're running through your your very best Queen progression and you start to pick up on like oh my gosh these we are These clients are these participants learning this clean progression for me right now are not quite as advanced or or maybe they're more advanced than what I thought and your ability to kind of adjust your progression mid way to meet the demands of or the needs of the clients in the class. That's another part of the art right where gosh, I mean you could have you could have 10 old hands in the class or you could have eight newbies into Old hands in the class. And being able to balance the education with still not being you having to bore the old hands but give the education to the to the newbies at the same time. Yeah, that's that's a continuation of the art right there.	
3	Yeah, we get that question quite a bit when we because when we're working with coaches either in the mentor group of people ask questions about when they when they do their lesson plans in a question of etiquette and evidently comes up about what if I've got like this big mix of athletes are have this these athletes that are all pretty much good to go. And my statement everybody's like it shouldn't matter. It doesn't change the plan and this is something jog Xander told me years ago. He says and I'm going to butcher this a little bit but he's like hey what you want to become able to do as a professional is either contract or expand the content at Will based on the audience that you're looking at and yeah, as long as the yeah, that's that's an art form that I still work on constantly as like hey Can I fast-forward this do I need to lengthen this out but I still have not mastered that I think I'm just significantly better at it than it was 10 years ago, but it's still something that I'm constantly evaluating because you know the the athletes change every day, which is really kind of the fun part of the whole thing.	
1	Yeah. Yeah. No, do you have no doubt about it? Yeah, and you only learn by by doing it, right and you got to put your hand on a hot stove a couple times by realizing like wow that I really just over Coach that group of people, you know here I am dropping all my all my knowledge bombs and they they're looking at you like you got three heads where it could have been very appropriate for the last class. You know, I'm just because they're just so maybe they're more experienced class.	
3	I did that just the other day where where I had if you to watch both the classes back to back they would have they could not have been more different but it was just literally based on the people that I have in the class. I just decided on the Flyers like I'm gonna change this just because because I think it's appropriate based on this, but I wanted to go back to something you said earlier because this idea of like letting people mess up is a hard pill to swallow particularly went as a business owner when those decisions and those mess-ups can in a lot of instances cause you money like how long did it take you? To really take out on board and start to be okay with that.	
1	Well, I think you know really I think from the beginning. I was not not to sound like a know-it-all I guess but I just knew I mean when I came into CrossFit, which would have been about 12 or 13 years ago, right? There just wasn't a lot of Affiliates around. I mean, I think there was only one good CrossFit coach in all of the state of Michigan when when I first started 12 or 13 years ago and it was it was quite a I have to get there. So I mean when I started coaching CrossFit, I started coaching at the high school kids when I started and and I would just in I was just messing up, you know, I would just just mess up with these kids and then I would have to change things and derive things and then when I got confident enough, I'd eventually I left I was a school teacher and I eventually left that profession to open my own affiliate. I think I just had a lot of empathy for my coaches because I remember the past. Last two or three years of the learning curve that I had been going through with coaching. We're just felt like I was constantly put my hand on a hot stove and right the only thing put your hand on a hot stove. They'll the worst thing you could do is just put your hand back on the same hot stove. Of course, it's gonna be hot. So I mean I've done that so many times that I just said I just said he with them that they would that they would I got to be patient with them, but they're going to make mistakes.	
3	I was reading somewhere the other day. It was just it was this Remember where I got it from but it was probably on somebody's Instagram feed but it was like, you know how to make good decisions and it was like get experience. How do you get experience make bad decisions and I was like, oh that's a that's a very accurate. It's a very accurate description of how that whole process works and it's tough because like you you there is frustration involved with teaching people something new and again not to beat it like one of my members who's a friend and mentor mind like super super successful entrepreneur and he works in in like the fast food industry and he owns a couple Chick-fil-A's but he says Hey listen people are going to mess things up five times. Like you have to give them five opportunities to mess it up in generally by then. They'll probably do it better than you and I was like man that seems like a lot it seems like a lot of times it has up.	
1	But yeah, and that's all works another part. That's another tricky part of it is Yeah, making them better than you and not letting your own ego get in the way. That is a I can I can like I guess talk about the learning curves of going through my own your own as a new coach to learn things. And then you start to spread that wealth to others than the first time that you start to realize that the person you're tutoring is becoming better than you you almost want to be like well, wait a minute. Maybe I don't want to give them any more knowledge. There's this there's a selfish side of you. That is that I think is normal and organic but to be able to slice up your Humble Pie and take big bites of it and realize that that is actually what part of leadership is is if you can if you can have the humility and be proud to bring people along that path that it is. Okay, and it's a totally normal part of leadership to have your subordinates or your your coaches at your training to become actually better than you and I feel like that quite often. We're some of those names we mentioned earlier. I mean I watch these guys run a classes and I'll be like damn. I wish I was that good and and I'll tell them afterwards. I'm like gosh that was amazing. I'm going to try to steal that. I don't know if I can replicate it, but I'm sure it's it going to try to steal it. And yeah, that's that's that's a new learning curve that you have to go through eventually with as an affiliate owner. I think and as you're trying to bring up good coaches is there get let Um get better than you let them I think I think that's hard to swallow. Sometimes.	
3	I I can definitely understand how people could feel that way. I might be an outlier here, but for whatever reason and I'm not saying this is due to anything specific I did or I'm special it probably parenting but I've never been that way. Like I always looked at it a little bit differently like I'm in I'm an Uber competitive person and and and I don't necessarily have the desire to win. I just like competition. So I always looked at it like as somebody get better like I always excited because now there was more competition. Like I knew that as this person got better my competitive nature would take over and I would also get better. So I always looked at it like as you get better. It's going to force me to get better and at that that's probably not normal, but I've always that's always been excited to deciding to me like when I played baseball and basketball and football growing up when I played in college and like guys would be getting better like it just Got me excited. Like I was just like I was like hell, yeah, I'm like, this is like the competition is about to go up a notch and that was always what I looked looked for and I do and I do it now as a coach like I find it exciting because now I'm going to start to steal from that person to like I'm gonna steal the things that they do and try to improve.	
1	Yeah, I get it you got another outlet that I get it you got another outlet another opportunity to steal. Yeah. I loved it. That's a great lens. That is such a healthy lens. That's a great way to have an outlook on things. It reminds me of My competitive days of wrestling where I always I always felt like my Pitfall of wrestling was that I looked at wrestling. I didn't look at it. Like I was wrestling to win. I wrestled not to lose. And you can never win that way, right? You can never yeah, when if you wrestle not to lose you have to play to win and you like it and that would be like if you if you are afraid to let your your coaches if you're afraid to let them grow into something better which eventually means I mean, they're going to move on, you know, they're they're good. They're going to move on they're going to do bigger and better things. We all sell all breakups.	
3	Look the same. Yeah that was act like we all break up and if you're trying to hold people in It's never going to work out.	
1	Like I prefer to look at it that is playing that's playing not to lose right? That's what I'm playing to win being in it to win. It is going to be like, oh great. Look at this. I got another Avenue another another person I can steal from now and you just created that for yourself. That's a great lens. It's such a healthy ones and way to look at things.	
3	I can't take credit for that. I don't know why I'm like that because it's weird because I hate losing right like it's just like I hope that well, I don't know if that's accurate. I don't know that I hate losing I I feel like I've told Joe Alexander this for I have a profound fear of mediocrity right like that. That's why probably what drives me like I don't I realize that losing is part of life. But like I guess what probably drives me is like I have like it scares the crap out of me to be mediocre at things. There's some things like that. I don't care about that. I'm like, I'm never gonna be good at that. Like I'm just gonna but it's not part of my life so I don't care but like when it comes to the things that I'm doing and I'm passionate about like being mediocre at those things like is incredibly frightening to me and I think that's what drives it. It's not like my desire to be great. It's my fear of being terrible. And I think that that's helpful, you know and like something I've been struggling with and we like in this is on the business mindset and I love to get your idea. Like have you read have you read any of Simonson textbooks like start with Y or anything like that?	
1	No, I have not. I have been referred multiple times to the bucks, but I have not read any of his books.	
3	So his his newest book is called. The infinite game and basically the premise of the book is to in order to be successful particularly like in life and business trying to win as how you fail. There is no there is no winning. There's simply staying in the game and having to shift and having to shift my mindset particularly on business on that has been has been a struggle because I'm I was always in the mind. So we've got to win we have to we have to either close the sale or we have to you know, grow this much or we have to you know be better than this. Business and then all of that is short-term thinking and I've really had to like take a step back and look at it and say like what am I actually what I'm actually winning like what like like how do you approach business? Because I like em that shifts for me quite a bit and I'm trying to get better at it.	
1	You know, I think I like to approach a kind of you said something earlier about I forgot exactly what we talked about earlier in this podcast for we mentioned something along the idea of this like you don't have to start right? You just have to start. Yeah, you suck and I have yep. I have a tendency to try to sink things. Right? I have a tendency to want to think things right and I will sit in the think tank and I will think and I was thinking I was thinking I was thinking I think of a better way to implement this thing and a better way to know. Well what if I change this before I implement it? If I change I think over the year is one thing that I'm starting to realize is I just have to start this process or the standard operating procedure that I'm instead of thinking about it. I can't think it right. I just have to start it and then and then I'll and then I will adjust you know, and that's the same right? That's the same thing that a lot of people need to realize with nutrition as well as like, you know the going got how many calories what percentage of protein what percentage of Fairway, you know, who cares just start. Yes. I don't even care, you know, you could have the most obscene, you know, you could start in the most wrong way like maybe 90% of your intake is going to be from carbohydrate 5% from protein 5% fat as long as you start weighing and measuring your food you're going to realize real quick that you don't like those results and you're going to shift those numbers. So being exactly right and trying to think it right. I have the clients that they've been eating a carbohydrate riddled. Nutrition fiscal regime for other light and now we're going to switch it and it what's the right number is somebody did listen matches just get somewhere in this Arena of 40% to start. You don't have to start it right you just have to start is what you have to do. And I think that's one thing I've learned with with affiliate ownership is just right. I got this great idea High, let's just start it and let's not give up on it when it fails, you know, it's going to fail. Let's just fix it when it does. Make it meet the mold of what you need and Cilia right now.	
3	That's it's interesting. So I would be I would classify myself as the opposite of that when we're like my tendency is to let's not build the plane. Let's just start flying and build the plane in midair which yes, yeah. It's as is which also has its drawbacks and there's this I think I read this and I think it was a Stanley McChrystal book. I think it was in team of teams when he talks about this concept of the cathedral and The bizarre and is like, you know, there's two concepts right? This Cathedral is this immaculately structured thing and it's every brick is placed against, you know, super precisely and it's this beautiful structure the problem with the cathedral is it takes two centuries to build it, you know, but it's perfect when you're done. So it's a it's a it's an efficiency thing and the opposite end of the spectrum is the bizarre, right? So if anybody's ever been to a bizarre, if you've never been to the Middle East or anything like that, you know, like the bizarre is this crazy kind of Market Place that nobody really knows how it functions. There's no rules. There's no structure but it functions like it's this place of trade that functions but like but you can't change anything in the bizarre right like it because nobody knows how it works the problem with the cathedral though is like if I change something I continue to push the timeline back so it's like how do I become some version of both the cathedral and the bazaar which is like have some structure and some logic to my thought but not let the Perfect Design hold me back from actually starting the project. So that's where I try to live my life, but I but I tend towards the bazaar which is like let's just figure it out and that has bitten me on that's just more than a ton more than a couple occasions have to be a little bit better about that.	
1	The woman big theme of other stuff we've talked about is like the the darn the darn fairy tale of Goldilocks, right? Like not too hot not too cold. I think it's almost everything we've talked about so far is like you can be at one end of the spectrum where I on the other hand his football would I we we find is right in the middle is where you need to be.	
3	But again, like how do you get to the middle like you only get to the middle by spending too much time on the periphery. Like you're just like this is not where I want to be and if so and you somehow figure out how to gravitate towards the middle, you know, if you're being intelligent about it.	
1	Yeah and what you said staying in the game staying in the game, that's the key is you got to stay in the game. You got to adjust you can't just take that plan because you know, the umbrella concept of that plan is good. You just have to figure out how to nail that umbrella concept what you're trying to get wet. Not give up on it because you're too much like the bizarre too much like the cathedral. Yeah, I love that.	
3	So on that note what are some of the what are some lessons learned as an affiliate owner that you would pass on to people so like again not a ton of us who have been around 10 years, which doesn't necessarily make us good. Right? I think that's what yeah, it does. It does. It does mean that we're still in the game though, and there's been some lessons learned along the way like, what are some of the black what some of the big takeaways that if you reflect on ten years and you sit down and You would lose her drinking wine and I like what would you be? What would you be your big takeaway is like things that you've either done poorly or things. You're like we nailed it on that like we definitely got that right.	
