speaker_tag	text	sentiment_score
1	That's so sad. Right? I've seen people do that to know people. Yeah people be having insane fucking standards on their profiles and a lot of their on Grindr. Racist but they be taught they body shaming people on there too. So while this does surprise me because this is a heterosexual World point of view. It kind of doesn't surprise me at the end of the day because I've just been saying a lot of people slandering short men or men who are just like five eight and under who might be an average high and that shit pisses me off because yeah because short men all men desire everybody deserves to be validated and seeing like Fuck Y'all. You know what? I mean? It's annoying because women are the ones who deal with all this. Shit about having to look a certain way and are the ones who go through the most pressure. Yeah to be beautiful and some meet a certain requirement. Otherwise, they're not seen as valuable, you know, as humans were all taught that were our value is based in what other people see in us, you know, we have to constantly be validated and feel good through other people and while women experience that on a whole different level than men do it's very different men still go through it too, you know. Men feel emasculated a when they're not tall be when they're not muscular or if they're bigger and more plus size and you know to just be flat out that shallow and to just dismiss somebody simply because of their height and to dismiss somebody because of their body type is just it's not you know, like fuck you don't be shallow give somebody a chance, you know what I mean? And you know, like I feel like we're all Hypocrites of this. I was having a huge we were having this huge discussion at our house remember but yeah, we this got so huge discussion. It was like all my Union City friends and we were just all getting into this huge argument because my friends were saying like they were saying like, oh, I would never like you if I don't find somebody cute I'm not going to talk to them. Like I'm not gonna talk to the ugly girl. I'm not going to talk too ugly dude, and I was like, well, excuse me. Like, why would you say like that like, come on just give somebody a chance and you know, I'm not gonna lie like my best friend Caitlyn called me out and she was like Okay Kevin, but don't lie though. You are pretty superficial sometimes and I Like oh, yeah, like no I know for a fact I am and I feel like we all are as human beings, but I just and you know, like everybody has different preferences and that's not that's I'm not saying that everybody has preferences as a way to justify you being flat out this rude and dismissive of other people, but I'm saying go about it in a gentle way and not only that but find it in you to give somebody else a chance be more open-minded. A more open-minded, you know, like I know girls I know girls who date guys who are shorter than them. Yeah, and they've had and they have great experiences.	
2	I mean, look at Joe Jonas and his girlfriend.	
1	Oh, she's taller than him.	
2	She's pretty here. I'll show you a picture like whenever they're together. It's kind of like she's the more masculine looking one.	
1	Oh, yes exalting him go him, but he looks so good. I wish that was more normalized. I wish it was more normalized say hello work it exactly they do you honestly the best I love that. Yeah, and that's the thing too. People are so afraid of what other people think that they just don't take a chance and they just don't even give it a second thought because they think oh it's going to look weird. It's going to be this is going to be that and you're not living for yourself and you just living for other people and I feel like that's why a lot of girls don't I was cute. I love that. I love that girl costume. Yeah cosplay, but I think that's what's so funny. I forgot what I was going to say, but I think that's why you just need to give other people chances. Like I'm not gonna lie. I sit here and act like I'm Mother Teresa and that I've just been this I'm this amazing super kind like person that you should look up to because I've definitely had my moments where I've been shallow. I mean, I could be superficial sometimes too. But at the end of the day I try my best and I'd say there's a voice inside me. That's always saying hey, Give somebody a chance or is like at least say hi back or you know, like politely know that you're not tell them that you're not interested if anything should happen, you know what I mean? But I think that completely like I've seen bitches like just say shit on Tinder where they just say. Oh, you're five five exactly and I saw that and this girl was just like he's a what do you mean exactly and she said what am I supposed to do pet you and I was like, oh come on now, she's basically treating him like an animal like it. Like you can't as invalidate him just because he masculine him like yeah, you can't do that. What if he's a great person and what if he has bomb-ass dig you're missing out just because some people that show doesn't mean they have a little digs now. Come on now, come on now.	
2	Okay. I was with a guy who's six seven and he had the smallest dick, you know, any of them. Oh, yeah. Let's hope he's not listening to this point.	
1	Let's hope he isn't no but yeah, no for real of a moment of silence soldiers. But um, Yeah, no, we need to we need to give our men love to you know, like you don't need to be having some washboard abs and some bulging pecs and bit fat ass biceps just to be considered beautiful.	
2	Now that you said that I've been with guys before that were so insecure about how their body look that. They had to keep their clothes on while we you know, my mom's in the other room. So I'm not going to say it out loud moments mamasan knows what's going down in the podcast. They'll just say shit like Oh, I have a dad bod right now. And I feel like that's so sad because you guys are staring that intimate moment with each other like who the fuck cares it's kind of like their insecurities rubs off on me in a sense where I'll look at them in that way that they're looking at themselves like, oh, you're right. You are kind of yeah. Yeah, you have to own up to it. We're just not care. Like if you look a little fat that day, like don't even mention it. Just do you and if I'm not paying attention then in you're not paying attention who?	
1	Who fucking cares, you know, you know, it's interesting that you say that because I think that what you just said brings us back to the topic of or brings me back to the topic of the mind and how if something matters to you, it will be obvious and that is what your focus will be fixated on but if you carry yourself with confidence, which is not the easiest thing to do in life, sometimes let's be real you are going to prevail. You're going to persevere and I'm glad you brought that up because I will be completely honest. There's been times where I haven't like take I keep certain articles of clothing on because I feel self-conscious. Really. Yes. There's been times when I've we have done that because if I don't know you that well or if I'm in a brand-new situation, I'll be self-conscious but depending on how I feel and how had I think because I don't think girls care.	
2	Hmm because I don't know something about I feel like as a A woman when I'm intimately with a guy well something the back of my mind that tells me like he honestly doesn't give a fuck what I look like but I feel like with a lot of guys I've met it's not like that for them. They're really insecure about their bodies for some reason. Hmm.	
1	Well, I think it is just because it goes back to the whole being insecure thing and just not even controls would be more insecure.	
2	Right?	
1	Well, I think that everyone's different and at the end of the day there has to be some women who've On to what have done the same things that the guys you've been with have done that wouldn't surprise me either but I think that it's just about realizing that certain things really don't matter in life and they're going to have a negative effect on you because you view them in a negative way. You know my your the way your body looks isn't going to affect your ability to fuck, you know what I mean or like get down in the bedroom, you know, and I think that it's good that we acknowledge that you know, because if you're going to be intimate with them And let's be real if y'all genitals are going to be interacting then your body the rest of your body should be too you know, so I think it's something that we have to remind ourselves that is very quite literally superficial at the end of the day and going back to the topic.	
2	Okay. Now that you said that I have a series where I shoot nude men and I have a couple of them where they're older men. Mmm, and the last older guy shot the whole time. I was shooting him. He was just Like oh, you know I'm old now, so my body is doesn't look as good as it used to and I'm just like, okay and he's like if you don't mind can you edit my stomach to be smaller in the photos? And I was okay but in my mind, I was just like dude, you're literally not to make it sound mean but you're literally 60 something years old who the fuck cares about if you have a stomach or not that says nothing about who you are as a person. Yeah, and the fact that he kept pointing it out and pointing it out. Maybe just look at him in a different. Different way yeah in a sense where if you were to just own it and just not care or bring it up. I would think he's I would see him as a human being and I appreciate him for that. But the fact that he kept, you know, putting out this insecurity and trying to validate himself and say, oh I used to look good is just now I you know, I'm older but I don't know. It's just it was really sad for me to see that.	
1	Yeah it is because everybody should be confident. I feel at the end of the day everybody deserves to love themselves and to be In content with who they are not just for who they used to be and what they look like, but the person they are now in the person that they're growing into in the person that they are becoming it also makes me wonder what he was like when he was young if he's superficial now as an older Grandpa, he probably he's probably one of those people who can't let go of the past.	
2	Yeah and can't like back in the day. I was a football player type of a guy.	
1	Yeah, exactly. I think it's important to accept the chapters of our Lives and come to terms with how chapters in our lives and and the only thing that matters is the present along and also along with superficiality.	
2	I think it's okay to care about what you look like absolutely care about your fashion how you put yourself out there. But I also feel like you need to be easier on yourself in a sense where if you're not looking too cute that day. It doesn't make you less of a person. Yeah, it doesn't say that again say that so then also there's just more to a person than their looks. Actually, I've met people on Tinder where they look good, but when it comes down to it, they can't fucking keep a conversation going and I no matter how good you look I will not want to keep on going on dates with you. I don't want to feel like I'm talking to a wall like I want to connect with someone.	
1	I want to hear what they're passionate about all that shit, you know, exactly exactly and you can only do so much with image. Yeah, you know, so I'm glad you're saying that because caring about how you look there's nothing wrong with that and I was talking about again. with one of my really close friends and she was saying that she she opened up to me about how she is so tired of constantly worrying about how she looks and how she also feels guilty for it and I agreed on her 100% because I'm in the same boat with her and we connected and bonded over the fact that we Both share the similar guilt for constantly worrying about our look and worrying about our vanity how that's always on our minds and how tiring and how exhausting it is. And you know, everything in life is okay, but there needs to be there needs to be you need to draw a line somewhere at the end of the day and everything is okay with in moderation. It's not bad to care about the way you look it's a good thing. Make sure your presentable make sure you feel confident.	
2	Look at it self-expression type exactly.	
1	Like for me fashion fashion is an extension of my identity and my personality so I sold that stuff matters a lot to me but there's certain boundaries that need to be drawn because it could cross over to being unhealthy real quick and real fast and I feel as though for people like me that is our struggle in life drawing that line and found finding that balance. Boundary and knowing when to say okay. Well, maybe I don't look that great today. Maybe I'm not that popping this day, but bitch I'm still popping at the end of the day regardless because it's not about the person that's it's not about the clothes that you wear. It's about the person wearing the clothes you feel me and it's about the person behind the muscles the person behind that body behind all that. Yeah, who are you at the end of the day? Yeah.	
2	I didn't know you cared about	
1	Superficiality that much I do I do because I was bullied a lot when I was younger for being overweight and really yeah. I was yeah, I was over there. I was a junkie kid. I know I know my limbs grew out. I'm like, I'm super lanky. I went from chunky Kev to lanky kid real quick. Yeah. So I think that also contributes to why sometimes I have body dysmorphia to do you really I don't know if I want mean yeah because I feel like it is somewhat of I'm still exploring myself. So I don't know if I want to flat out call it that yeah, but I know that vanity is something that I do struggle with to and confidence is are all things that I struggle with and I know that it's something that men struggle a lot with two and going back to that conversation. There are some men develop an unhealthy Obsession where they just even get me started. Yeah, I mean they feel as though they're not enough no matter what they do. No matter how much they work out. No matter how much they discipline themselves. They're not enough and there's a flaw and they're too small. Can I share a story about please do please do baby hit my thoughts pot hit my thoughts my baby.	
2	Okay. So my first experience with this whole body image and Men. Type of deal was with one of my last eggs that my last serious relationship horrible one, right? Yeah. He was okay. He fucked me up so bad, right but I dated him for two years right him sis drag him know I went by but I do want to share this in case other guys suffer with the or girls are dating someone or guys are dating someone that is like this but he was so obsessed with how his body looked and he had such bad body dysmorphia that he always thought he was fat and he wasn't muscular and it was to a point where he didn't know. He never wanted me to see him. Wow, because he thought he was so ugly. Wow, he would work out three hours a day and not eat anything. And yeah, and I wasn't it was so bad that I wasn't allowed to eat in front of him.	
1	Are you serious? Yeah, you couldn't eat in front of him.	
2	No because if I was eating something it would make him hungry because he's smelling the food and it would make him want to eat and once he started eating. He couldn't just eat a normal amount. He would binge eat. So he had a binge eating issue and also anorexia on top of that. There was no in-between. It was just once he ate it's like he has to just like fuck it. It's all ruined for him. He might as well eat a large pizza and a whole liter of Coke and eat just shit for the rest of the day. So intense, yeah, I remember after we broke up he even gone to steroids. I heard from Rachel friend. Oh my God. Yeah, and he was just so into how he looked he always wanted to his dream was to you know, go into a bodybuilding / aesthetic competition. That's a whole nother topic. I think that's so fucking sad.	
1	Yeah the whole car that's definitely the male the male counterpart of beauty pageants. Hmm.	
2	Oh for sure. Yeah, but that was my first time really witnessing how much pressure men go through. Yeah when it comes to obtaining that ideal. Yes that occur.	
1	Money and there are a lot of people who kind of don't realize it or invalidate the struggles that men go through and the thing is he looks so good in my eyes and everyone else thought.	
2	He looked amazing but behind closed doors and in his own mind, he was just suffering so much. He was not happy. I mean, of course, you know, I can be happy for not fucking eating anything, but he was just so obsessed with how he looked yeah and even guys I've casually dated after him they were All just obsessed with how they looked and working out which is okay because working out is good for your physical health, but once it takes over your mind where that's all you can think about and talk about feel like that's just so unhealthy. You never hear girls just constantly talking about working out and looking a certain way.	
1	I feel like the way they express their concern with vanity diverged. That's where they diverge because it's expressed through different habits and different expressions. I mean, I think yeah, typically typically that makeup is a whole nother situation. That's a whole another topic for another time. But women Express that through I guess more so through fashion and through comparison and through sometimes I feel like cattiness and pettiness where they where they antagonize one another and males do it. But I think they do it in a more low key way where if they are comparing themselves and competing against one another it's more internalized. And so yeah, that's what they just I feel like that's just how there's different definitely different forms of how they express and deal with that internalized struggle. Yeah, but it really is surprising to see how the extent to which people care about how they look and how far they're willing to go to achieve a certain look and how it's constantly on their mind constantly what they think about and I feel as though everybody in life experiences. This sort of thoughts at least once. Yeah, I mean, it's always refreshing to meet people who don't care about how they look it's so refreshing. I've met people who are just not superficial at all and they don't give a shit and they don't really care and it's not something that concerns them and that's not to say that they should be admired more or more valuable than other people who do but it's just the matter of different interests and different things that you Prioritize in life but coming from somebody who does worry about all those types of things. It's refreshing to meet somebody like that. There's been situations where I've come across people who have just been able to give me such a rejuvenating perception because it's something that's so different from the world that I'm constantly living and I definitely appreciate that because it reminds you that at the end of the day you have your head you have your brain and you have your heart and that's what's going to triumph over anything at the end of the day, you know, like don't let The way you look stop you from sure from making friends and making connections, you know, like accomplishing exactly exactly because I'm like, I'm hella skinny, like I'm lanky as fuck. Okay, like I'm lanky as fuck and I'm flabby butt and so in the summer like when we're going to and yeah, and I'm pretty insecure about it and but during the summer when we're going on camping trips when we're taking pictures when we're doing all those things. I think to myself am I really not going to have a good time and not am I going to let not having quote the perfect body deter me from having a good time. Deter me from having fun and deter me from dancing a living my best life. I'm not going to I'm never going to do that never in my life. Am I going to do that? I'm always going to have fun and try to be the best version of myself, wherever I am wherever I may be.	
2	Yeah and you attract what you put out there. So if you're just comfortable in your own skin and you are confident and you like you for who you are Zach people are not gonna people are going to Give you that same energy. They're just gonna you know, go along with your Vibes and not care about how you look but if you're just constantly, you know, looking insecure and just like hiding yourself. Then people are going to notice that and give that same Vibe back to you. Exactly it's there's nothing more beautiful than somebody who loves himself and and someone who's confident truly truly people enjoy confident people because how many times have someone pointed out something about themselves that they're so insecure about it and then you don't even notice.	
1	Is it exactly and that's such a human thing to do to like everybody is always saying or obsessing and putting down a certain quality that they have whether it's physical or mental and we all have that friend or we've always been that friend who was quite surprised at what they've said because we don't think it's an issue or we see it, but it's nowhere near as big as they make it out to be because we're Our Own Worst critics.	
2	You know, I really changed my mind. The whole body image thing boy, not only that X that I had but also as a photographer who shoots people I've taken four years of Photoshop learning how to edit people to look the way they do and I'm not going to lie. I shoot pretty good-looking models and even I have to edit them and those models are also insecure as fuck. You know what I mean? Oh, absolutely and that really showed me no matter how good you look you're still going to be insecure exactly.	
1	You know, why because cuz you have to maintain that appearance. Oh, yeah, and not only do you have to maintain it. But your tart or you see it as one of your most valuable assets and because of the fact that beauty is fleeting. It's never permanent because there's going to come a day where you outer beauty phase that's it will fade. You know, you're not always going to be that beautiful 20 something and you have to be careful because you cannot make Your beauty as your main asset.	
2	Yeah, we're all going to die one day exactly get wrinkly. We're all going to shit in our diapers and we're all gonna die.	
1	Exactly exactly. Maybe hopefully it's not that depressing feel me but it's all going to happen. All our beauty is going to fade and all our outer beauty is going to fade and not only that but it's not wise to put your worth and to place of your importance in the way. You look it's so temporary.	
2	Yeah, and you just can't trust Photos and social media nowadays. You have no idea how many hours I put into editing the photos.	
1	I be posting, you know, the people that people and the pictures that people themselves post. So first all curating is all period we've all had our catfish moments when we have a bomb-ass picture you feel me, you know, how you know what I mean times I'm out with my girlfriends and we take a picture and then spend the next two hours editing it just to post it.	
2	That stuff is so fucking you can't trust social media nowadays or how many times you	
1	We take the picture because somebody didn't like the way they look. Oh, yeah, I've been that person to well actually no, I'm that person when I went myself with some selfies bomb never be that from like, hey, that's it again. Yeah palletized. It's just relax just have them block out your face. You put a Mosey on if you don't want to be in that shit.	
2	Okay, but I feel like we're going off topic from masculine.	
1	We know we know but we I think that these are all within the Campo. Yeah for sure.	
2	I just don't want to keep going down side path.	
1	No. No totally totally.	
2	I asked a little bit of questions that people had on my Instagram and I could just address them right now and see what we have to say. So I asked a question. What's your experience with toxic masculinity and ironically no guy replied with their experience damn because I feel like men are scared to express themselves. They see it as weakness. Hmm. So I know I could literally see how many guys have seen this and only woman replied.	
1	Dude, would you say you have an equal ratio of male to female viewers? Yes and followers. Yeah.	
2	Okay, but let's see one girl said I wish men could express their emotions more without being labeled as too sensitive gay or being too feminine. What do you think about that?	
1	Oh, I have a lot of things that I think about that. I think that it's absolutely ridiculous men have been taught that once again that they need to be these big strong solid rock. That they have to be the providers and that nothing can shake them. They have to be these strong statues that are unwavering. You know, they can't let there's always this culture of oh don't let them know that it affects you which is fair and which of course I agree with at certain times, but it's not cool all the time. You know, you can only go so long pretending like something doesn't bother you until you come crashing down because it's human beings if you are not emotionally intelligent if you are not checking in with yourself, if you're not able to express your feelings, or if you're not able to release your feelings in a healthy way or process them or process them in a healthy way you you will come crashing down and you will definitely feel the effects of all that because of all that you're depriving yourself from its it's a beautiful thing to be able to feel emotion and sometimes we get a bad rep bad rep as sensitive people, especially Pisces not, you know being people who are too emotional we're seeing this week and we're seeing a sensitive but there is so much strength and vulnerability. We will tell you that right now because I would much rather and it's not even just my opinion. It's not even my opinion, but would you rather have somebody who is just this who doesn't open up to you and it's just this cold cold stuff like Stone Cold person who's just emotionless all the time and just reject any idea of emotion or would you rather have somebody that you can connect with and somebody who is Open and honest with you and telling you about an opening up to you about their fears and their loves and their interests. And what makes them light up and what makes them feel alive. There's so much power and emotion and we at the end of the day, we are human beings. We are all going through something. Everybody is fighting a battle, you know, are you you need to as a human being you need to be able to sit down with yourself and check in with yourself and ask yourself. How am I doing? What's bothering me? Why is this bothering me is everything okay, like check in with yourself, you know and ask yourself. How am I handling this? What am I going to do or how am I going to handle this?	
2	Because emotions make everyone unique and it's really do you know they call it in the spiritual World they call it the 5D and also the 3D. So 3D is what you accomplished in the Physical Realm where as 5D is what you accomplished in the spiritual mental emotional realm and if you If you think about it, the 3D realm is boring. It's like you get a job you go to college blah blah blah get your degree. You can tog refer. It's very like, you know, these specific steps. Whereas the 5D dots when people are different and how you process your emotions dictates what you do in life and who you decide to become what you decide to accomplish is all from processing your emotions and your thoughts. So I feel like if you are suppressing that side of yourself, are you truly who you're supposed to be? Or are you just following along with the guidelines of what Society is telling you to follow?	
