speaker_tag	text	sentiment_score
3	Ian when I'm with her because I'll come in I'll be like, I don't know how I feel.	
2	That's my when one of the things I deal with I don't know how I don't know how I feel and she'll be constantly reminding me that when you're a child and you experience big emotions your neurological shit in your body is not built to experience an extreme emotion like oh Mommy hates me or why is Dad punched me in the face that didn't happen to me, but it did happen a lot of you guys.	
3	And the parent is your main source of food of shelter of clothes parents are supposed to do things as another thing. My therapist reminds me of that. I realized like I don't know if I had this I did have it because there is video proof of it. But when my mom was in her deep deep deep depression this type of interaction was not available to me. I didn't realize it at the time because I was you know 3, but a child or parent is supposed to take joy and Delight. In their child experiencing Joy that's like a thing that's supposed to happen and that definitely happened to me but it didn't happen all the time and I got taken away and it definitely didn't happen to a lot of you guys my God, we get to this email section pulled put on a seat belt.	
2	Okay.	
3	Anyway, so here's information from this website. I'm just going to read it directly because They say it smart people words and I want you to get the best information again the link on the website when a child grows up afraid or under constant or extreme stress the immune system and body's stress response systems may not develop normally later on when the child or adult is exposed to even ordinary levels of stress these symptoms May automatically respond as if the individual is under extreme stress, for example, an individual may experience significant physiological reactivity such as rapid breathing or heart pounding or me. Shut down entirely when presented with stressful situations these responses while adaptive when faced with a significant threat when you were a fucking kid are out of proportion in the context of normal stress and are often perceived by others is overreacting or unresponsive or detached and boy. Oh boy. Oh boy.	
1	Oh boy.	
2	I don't want accent that is but I cannot tell you how many times in my life and I don't think I'm look I can get hormonal and p.m.	
3	SE and I know usually when they that's the case, but I also know when that's not the case. So just a heads up to all the men out. There was some anybody doesn't menstruate don't fucking tell a woman how she fucking feeling that it's related to PMS.	
2	He fucking knows her body and even if it is and she's like nah, just give her second. Okay, but I would react so extremely to situations like the the with men like all a lot of my trauma bullshit place out in romantic relationships because I have this idea that and I think it's	
3	When I was a kid, I had to do a little dance to get my mom's love because she would kind of look at me with a dead face and for a parent to look at a child with and they look dead in the eyes even though we're fucking babies.	
2	We pick up on that shit. We're like well, well Allah and she's supposed to be playing with me. You're not playing with me. Why you look sad is it my fault? Is it me?	
3	And so what will happen is it's like this Automatic Survival mechanism that children are born with which is fucking crazy children are so	
2	Resilient so resilient I venture to say more resilient than adults because it's we adults we fucked up and we got all these things in our head that we think are true and there's just not but when you're a kid, all you got is survival mode muthafucka.	
3	So for me for example is what my therapist constantly reminds me of is you weren't getting the responses you need from out of your mother. She would look at you with dead eyes. I plug and played her this video of me when I was 11. I believe I mentioned it on this podcast or one of them or I don't know when I'm talking. I don't even know what it's for. But whereas in front of a Christmas tree and I was 11 and I was really hyperactive and my mom had the camera and she was talking to me and telling me to do things kind of ordering me around and I was like I show this to my last therapist, but then she retired and I'll think no Warren. I miss you and she kind of cried when I showed it to her and I don't get why so can I show this to you? And can you tell me what you think? I don't know. I had that like weird gut thought of like show this bitch this video bitch in a very respectful way. My therapist is great. And I showed it to her and she was like, oh my God, I'm like what?	
2	What the fuck? Do you see? What do you see that? I'm not seeing. Oh and I started crying.	
3	I always cry in therapy.	
2	Whoo Let It Out Boy girl, whatever. Let it out. I cry. I'll get into the I'll sit down on the therapist couch and I'm like hi just because it's a sensitive environment where I know I'm going to share and go into the dark corners of my mind that I don't really necessarily want to go to but I do so anyway,	
3	there's gonna be a lot of tangents like this.	
2	I forget where I was at.	
3	Oh, so I would I would I would automatically do if my mom wasn't giving me the attention I needed or kind of was looking at me like she was dead and and there was evidence of this exact thing in this video that I showed her because she's like your mom sounds like she's dead because she was very heavily medicated on medications that did not do her justice and I cannot say this enough the doctors did not listen to her. I feel so bad for my mom because she wants to get better. And she wants to do the work. But when I was a kid, she was so hopped up on medicine that made her do crazy shit and when she would go to her doctors and be like, yo, I don't want to drive my car into a ditch with my kid in it. They're like but like give it like a week like you just have to like give it a second.	
2	She's like really I don't want to throw shit at my kids. That's like not something I want to do. I'll actually really love my kids and I would be behaving like them.	
3	Hey Nancy come the fuck that like she that's that's the treatment she got from these fucking doctors. This was a Virginia. She has good ones now. So a result of this, where was I so many tangents? When the parent is dead in the face and they react to you weird in a way, that's they have a substance abuse problem or are mentally ill the child will automatically think it's their fault because if it's their fault that's good news because you could do something about it and you don't you're not even consciously thinking any other shit. So I'll go into my therapist office and be like, why am I such a people pleaser?	
2	Why do I bend over backwards for everybody? Not just God everybody not all the time, but I'm too giving of myself because I was taught that	
3	I give all of myself and take both of my antennas and have them pointed at mommy or at whoever the fuck at 31. Whoever all my life.	
2	Then I'll receive the love that I want.	
3	All girl that I had at Works learn that the tart the hard way, okay continuing for example, okay stress in an environment and this causes overreacting I found an overreactor shit.	
2	I don't do it anymore as much but man.	
3	Oh man, I would feel like I was an octopus and the Incredible Hulk was grabbing each one of my tentacles like a different Incredible Hulk was in grab was grabbing one tentacle and and pulling it in one way and then another Incredible Hulk was grabbing other one. The heart of pulling it like the exact opposite way like all my tentacles were being grabbed.	
2	That's how it that's and so it when I was in those states of I guess hyperarousal you fucking come up to me you text me and I'm like shut the fuck up go away. Like I just couldn't take it and I'm like, why am I being a bitch and then my friends and like my boyfriend be like yo why you being a bitch? They didn't say bitch because they're nice people, but that's what I was being I was being and when you act when you react to things extremely and your logical current self is like, Yo, why the fuck am I react? I don't wanna be reacting this way, but there's like a you're like Sigourney Weaver and you got an alien in your belly except in your brain and your heart and you're like what the fuck this alien is taken over the system and I don't want it to be doing that that fucks up your self-esteem.	
3	Anyway, let's continue to read more smart people words. Stress in an environment can impair the development of the brain and nervous system and absence of mental stimulation in neglectful environments May limit the brain from developing to its full potential children with complex trauma histories, May develop chronic or recurrent physical complaints such as headaches or stomachaches who stomachaches there's one interview that I'll play that I'll be the it'll be an episode of this podcast in the future. It's me my best friend Melissa, and she we were just talking about stories and she's like you were Always really worried that your mom was mad at you and you your stomach always hurt and I was like fuck that. Yeah, you're right adults with history of trauma in childhood have been shown to have more chronic physical conditions and problems.	
2	They may engage in Risky Behavior or does he girl that compound these conditions?	
3	For example smoking check substance use chichchu, yak and diet now do that. Well, I eat kid food at night.	
2	So maybe that's the thing and exercise habits that lead to a be City.	
3	Exercise habits can lead to obesity. I'll get that one. But whatever complexly traumatized youth frequently suffer from body dysregulation because you nervous system all fucked up because you were because you've got dealt something that you weren't designed to handle yet.	
2	Your neurological system was not designed to handle in your a little kid, dude, you're a kid meaning they over respond or under respond as sensory stimuli.	
3	For example love me some examples.	
2	They may be high percentage sensitive to sound smells touch or lights.	
3	Or they may suffer from conditions in which they are unaware of pain. I tried to cut myself once when I was 11 because I was like, my mom went away. It was in a mental hospital for a while. I don't remember I can't I thought that was when I was younger, but I know when I was 11, my mom like 10 11, my mom wasn't really I don't know where she was but my hair is really curly and my dad like would attempt to brush it.	
2	I'm like no no. No, I got it. I got it.	
3	I got it. I got it and I didn't get it. Like I couldn't brush my own hair because it was so thick and curly and nodded and so I just wouldn't brush it. So I would just put it up in a clip and I would tell my dad I brushed it and then what would happen is the Harewood Matt. It would fucking Matt. Like I was a dog in an Alleyway like one of those like the dog from Ariel Little Mermaid, you know, Eric's dog Eric so hot by the right wasn't he hot. Well Eric's dog, whatever the fuck that dog's name was like Kind of dog, but who's found in an alley way. He was neglecting their hair is matted. Like that's what my hair started to be and I all my God, I would cry I'll get made fun of in school, but I was like guys, I don't know how to brush my hair.	
2	But I was too afraid to ask because I Neva Kno like your parents are supposed to help you brush your hair, but I also knew enough to tell my dad that I got it and I didn't because I was I was taught or I was under the impression that I had to figure everything out for myself, and I'd be the parents my own parent.	
3	So anyway, this really got me upset the hair thing and I tried and I was like, I'm sad I'm gonna cut myself with a razor and I took a razor for my like a like a bit like a guy's razor like a Gillette, you know couple plates once he shave your legs with and I like press it up against my wrist and I was like Wow and then I threw it against the wall and migrate not doing that, but I know self-harm is a big thing for some people. The big thing for some people I tried it. I was like, nope. My tolerance for pain is zero as a result.	
2	They may injure themselves without feeling pain.	
3	I felt that pain but you know suffer from physical problems without being aware of them. Yo ass fucked up or the converse they may complain of chronic pain in various areas for which no physical pain can be found.	
2	Oh and that fun. Oh, that's a joy. Children who have okay, here's some emotional bullshit. Tell me this resonates with Yael children who have experienced complex trauma have difficulty identifying expressing and managing emotions. Oh is this my bio and may have limited language for feeling States again. Can't tell you how many times I've a try to communicate to a man that I love how I feel and I opened my mouth but nothing comes out.	
3	There should be a lot of Little Mermaid references in this episode.	
2	I did not intend for that.	
3	They are just popping up but you know when her celestial Girls fucking voice that was like me every time someone like Cena.	
2	How do you feel or why you so mad. Where is this anger coming from like fucking know and then that then you don't have the words for it and you get pissed at yourself.	
3	Because when you think you have to run your own life as a child, you become a perfectionist and let me tell you something. I used to brag about being a perfectionist that ain't nothing to brag about because being perfect is impossible. So you're already setting an unrealistic expectation for herself.	
2	Meanwhile mind you everybody listening to this. I realized this like a week ago. So I'm new to this whole thinking and understanding about perfectionism. But I would get really upset with myself when I couldn't communicate and I'm like what the fuck is my problem?	
3	Childhood trauma they often feel they meaning kids with trauma internalized and or externalize stress reactions and as a result may experience significant depression anxiety and anger.	
2	Mmm so many anchor tax I've had and I was like, well never do it in public because I'm so embarrassed about how I behaved then the now I did it.	
3	I remember I was outside the Empire State Building one's going to therapy and I accidentally erased a video of me the goddamn Comedy Jam.	
2	It's going fast over the summer and I wanted to see it and I was so mad at myself that I like.	
3	Screened in the middle of Fizz in 34th and everyone's like oh someone going to shoot us and they're like, oh, it's a girl She's Mine. Their emotional responses may be unpredictable or explosive a child May react to a reminder of traumatic event with trembling anger sadness or avoidance. Check check check it E-Check motherfuckin check for a child with a complex trauma history reminders of various traumatic events may be everywhere in the environment like the sky. That sucks. So I made it up such a child May react May often react powerfully and have difficulty coming down when upset.	
2	That's he'd girl.	
3	And a lot of you since the traumas are often and interpersonal nature even mildly stressful interactions with others may serve as trauma reminders and Trigger intense emotional responses. So when you're triggered a psychological trigger is you're reacting to what just happened that is a low-level offense as if it was the thing that caused you all this bucking fucked up fuck shit in the first place Having learned that the world is a dangerous place where even loved ones can't be trusted to protect. Yoo-hoo that hurts children are often Vigilant and guarded in their interactions with others and are more likely to perceive situations or sometimes. I just burst out crying whenever you finish it and I just got to take a second.	
2	And are more likely to perceive situations or stress as stressful or dangerous while this defensive posture is protective when an individual is under attack.	
3	It becomes problematic in situations that do not warn such intense reactions. Oh if I had a nickel alternatively many children also learn to tune out emotional numbing to threats in their environment making them vulnerable to victimization. Difficulty me. Don't worry. There's some good news at the end of this guy's I promise you it's not I'm not doing fuccboi theater this episode obviously because I don't feel like it right now, but there's like good news at the end. So just hang in there baby difficulty managing emotions and pervasive is pervasive pervasive. Yeah, I'd rather pervasive. Yeah. I read it right and occurs in the absence of relationships as well having never learned how to calm themselves down. Once they are upset many of these children become easily overwhelmed. Whoa, for example in school they may become Traded that they give up on even small tasks that presents a challenge. Oh my god, dude. I was making the survey for this exact episode that's going to be in the link on my website.	
2	Where is it your website.	
3	I created this survey because I've always wanted to fund a survey on trauma ever since I read all these rape emails from guys we fucked and I'm like, you know what?	
2	I don't have I don't know how to do that, but I can make a Google doc with a quiz and I did and it's in the description this podcast as well as the website.	
3	But when I went to do it, I'm like there's so many intricate like I had to think about so many things and I had a really put a lot of thought into it and this just this episode of general that I procrastinated guys.	
2	I'm this.	
3	I mean, this is Tuesday night that I'm doing this and my poor Mike Mike Oscar rally. He added to this fucking good. I'm sorry man. I was procrastinate because I don't want to face these things.	
2	And it just I was like, this is too difficult. I want to do it.	
3	And when you're a perfectionist procrastination is something that happens a lot because you're like I'm not going to do it until it's going to be perfect.	
2	We all can't be Liza Minnelli.	
3	I don't know why I use that example, but I did children who have experienced early and intense traumatic events also have an increased likelihood of being fearful all the time.	
2	And in many situations, it's funny to me.	
3	They are more likely to experience depression as well. Okay, so he get this kids guys and gals. There's this Ted Talk that a couple of you message me about and I was like, oh don't you think? I don't know about that Ted talk again the link to this in the thing my website whatever this is this Ted Talk blew my mind because one of the things that had was echoed in a lot of these emails and it's kind of my like Journey with the trauma shit is I didn't realize I was traumatized until I was in college and the shit happened way earlier.	
2	Because like I said earlier when it's when he shits crazy do use just shit.	
3	And so when someone was like I had this intake appointment the first time I did therapy after when I was in college, it was after a suicide attempt on my mom's part when I was on the phone with her it was the night that was the night before I moved away to college to when that happened again. She was on medication and it's really hard for me to say what happened without saying that because I'm very defensive and protective over her because sometimes it feels like she's my kid in a weird way. If that makes sense, but I finally that was like the last thing that happened dramatically in my life. I would say and I Was Eighteen Seventeen or eighteen when that happened so I'm still kid. My nervous system is still I'm a teenager but still developing and so I sought therapy more like three years later and I was broke bitch Baroque ass bitch and I was like, where's like therapy for board? People and then I found a place it was in Lincoln Center not in Lincoln Center. It was in Lincoln Square.	
2	They took you on stage and you're like now is your time to shine and we're all traumatized were very good at being artfully creative.	
3	It was in Lincoln Square and they did an intake appointment with me and then they pair me up with The Specialist or the therapist and then the first session I had with a therapist after this intake appointment. I was like bawling blah blah blah and she and the group of this young woman goes. That's why you're in the trauma unit.	
2	And I was like wait, we wait ma trauma. It's so it takes I was 22 when I first understood that this was traumatic and you might be 99 right now listening to this.	
3	First of all of your ninety nine year old listening to podcasts. I want to be your grandkid because that's pretty cool.	
2	But if you're 99 and you're like, oh shit, oh word shit that shit.	
3	I went through. During the Dust Bowl that was dramatic.	
2	My mom was an alcoholic.	
3	I don't know how long ago the Dust Bowl was I'm a comedian. We think I read actually I've been reading a lot lately because I don't crush on anybody. Anyway, Nadine Burke Harris. What a badass motherfucker. So I watch this Ted talk when I started I found I don't how I found it. But I this is what around the time where I was like, oh that she was traumatic. Okay. She does a TED talk. I just called her childhood trauma affects health. Cross the lifetime this chick Nadine Burke Harris. Her name deserves to be said all over town. She's the best. I love this woman. She's so comforting her Ted Talk is so good. I loved I loved the way she did it.	
2	I love the way she talks. I love her.	
3	I don't know. She just feels comforting a motherly when she gives them but these are some quotes from her Ted Talk some of these are exact quotes and some of these are me summarizing and you'll be able to tell the difference because did to be they'll be less smart words in the ones that I use but she Childhood trauma affects the brain development immune system hormones and the way our DNA is written.	
2	So this shit is in your DNA.	
3	People who experience it in extremely high doses are three times likelier to develop heart disease and lung disease or lung cancer. Excuse me.	
2	That is according to the CDC yet doctors aren't trained to recognize and treat this impatience. What the fuck? Yo its rampant.	
3	Some examples of childhood trauma and I've listed a shitload of them on this Google doc survey that's abuse neglect growing up with a parent with a mental illness ding ding ding or a substance abuse problem, which I didn't have but my mom's biological family.	
2	She was adopted but man her biological family.	
3	Oh violence abuse substance abuse.	
2	Oh God, it's so bad abuse neglect a divorce. People yelling at you witnessing violence witnessing your mom or your dad or your dad hit your mom.	
3	If you have a sibling that went apeshit in front of you divorced. I say that already parents yelling at definitely said that a lot of shit.	
2	So Nadine this badass angel she opened up a clinic in one of the poor area in the San Francisco area called Bayview and they provided all kinds of care for kids that was much needed in the community everything from like flu shots to you know, physical exam and she noticed a buttload of kids and those are obviously my words not her.	
3	She's smarter than me a buttload a big ol booty load a kid. Were being treated or being referred to her for ADHD. And she and she does these a sides during her Ted Talk that are like God you're badass.	
2	She points out that she's like when I was a medical school.	
3	This is an exact quote. I'm summarizing. This is pretty close to what she said, but she said when she was a medical school she touched she was taught by her professors in college that if 98% or night. I'm sorry 98 out of a hundred children, which is also 98% so funky know who drank from the same. I'm well 98 of them out of a hundred came down with diarrhea.	
2	You could prescribe them for prescriptions all goddamn day, or you could walk over and say what the fuck is in this well.	
3	And she didn't say fuck because she's better than me her College art her College her colleague.	
2	So and then she has this institution. She's like whoa. Whoa why he's all these motherfuckers have ADHD.	
3	I got to figure out there's a reason this doesn't make sense because she's smart lady and her colleague found this study that she Nadine credits to like changing the course of her career changing her life changing how she thinks about all this shit. The studies called the adverse childhood experience study and it asked 17,500 people about their History of exposure to adverse childhood experiences which could include but not limited to physical emotional or sexual abuse physical or emotional neglect being left alone at home as a child and I'm talking like one two, three, four, five six seven eight nine. I wanted to be alone more than I was but I think the first time I was allowed to stay home by myself. I think I was 11 and I don't know if that's where you're not because I'm not a parent so I don't fucking know but it was fine for me, but some people Gordon Your emails and some people that I know like they they were neglected when they were little kids.	
2	They were just home alone.	
3	And again, there's this thing where I say, like, my mom had a suicide attempt when I was on the phone with her, but she was on meds and she was on blah blah blah. I'm sure the reason that you were left home alone. If that was something that happened. He was a kid when you were a child, you know.	
2	Give your parents how to work and fucking if you live in America, it costs upwards of ten to thirty thousand dollars to have a baby in a hospital. Hope you have insurance. That's a billion dollars of fucking month. If you live in New York City that's exaggerated. But you know what I'm saying?	
3	So we're all trying our best but we get fucked up because we're not perfect and our parents are certainly not perfect. And this is why these fucking study and this is why she's the dean started this institute and is doing this fucking Ted Talk and why I'm doing this episode, so Actually, I 17,500 the study asked about the history of experience the adverse childhood shit sexual abuse physical neglect. Like I said parental mental illness substance dependence of car serration divorce separation domestic violence for every. Yes, you get one point. This is an ace score. Okay, and and there is a link to take this a square just take this quiz and they'll tell you what it means and a stands for. Adverse childhood experience. So for every fucked up thing, they're like, hey, this fucked-up thing happened for you. Yep was one point. That's one ace.	
2	It's like a fun game. How fucked up are you and then you could have a struggle off invite all your friends over Merry Christmas. Let's take out some whiskey and see who's the most fucked-up whoever is wins. So all this shit. So every time you if you have one of these experiences that I mentioned you get one ace like one score 67 motherfucking percent of the population of these people that were that were surveyed again 17,500 had at least one ace and not for nothing each one of these individual little things. That's an ace. They suck and where you're located they suck and you even know it sucks because you're like trying to fix shit 12.6% had four or more Aces. Which has so many men and a lot of you people that was emailing me you had for Maurices for you guys.	
3	according to this study people with four or more their risk of pulmonary disease was two point five times higher developing that then the a score of zero and you were 2.5 times likelier to develop hepatitis, 4.5 times likelier to develop depression boy 12.5 times likely to have suicidal thoughts and a score of 7 or more.	
2	Oh tripled their risk of lung cancer by three and a half. Yeah, but three times because triple 3.5 times.	
3	Cleared to develop heart disease, which is the number one killer of people in the United States of America. Oh my said I like that but I did you're likely to drink and smoke and get addicted to drugs because your brain develops differently.	
2	Well Goddamn that explains it, but just because look and this this entire episode is just hopefully lift the curtain on some of the bullshit that you've been going through that you may not know is there but after you realize it you're going to be like, oh fuck there's a period for me lasted a couple of years where I was like, oh, Oh fuck dude. Yo that shit was fucked up. But then eventually you got to take whatever time you need to like be like, oh fuck but then you got it.	
3	You got to do something about it. You got it, because you and trust me you can and I'll like go over that way cleaner. Okay, I'm down.	
2	You're likely to drink and smoke.	
3	Yeah, blah blah blah and that's why you know Adderall.	
2	Yeah, I drink pretty frequently.	
3	I don't drink a lot, but that's because I have a sensitive stomach, but that's because I got yelled at for as a kid for shit. I didn't do so, it's kind of cool because I don't eat cupcakes and shit because it gives me a stomachache anyway childhood trauma affects the nucleus accumbens. These are smart people words that Nadine use and that is the pleasure and reward center of the brain that is implicated in substance abuse God damn it. Okay, and it inhibits your prefrontal cortex all the like childhood trauma shut it inhibits your prefrontal cortex, which inhibits impulse control which is the area for critical thinking and learning.	
2	Oh, it's a critical area for learning. So ADHD when you can't pay attention in school, I'll maybe because your dad was punching your mom in the fucking face and then mrs. Wilson was like Billy the fuck's your problem and he's like, dude. I don't know. Because your shit wasn't crazy to use just your shit. How are you supposed to be like, you know teach my dad punched my mom in the face the other night and I feel like it's like going to affect me emotionally and while I don't really understand the consequences of it at this moment in time. It's going to have bad benefits for me later down the road. So maybe we should started no kid says that no kid says that and if you do your Doogie Howser, okay, and do we Hauser was made up and in MRIs, this is another thing from this study it there is a very clear difference between A traumatized brain and a regular brain. There's a the difference is very clear in the amygdala, which is your brains fear response Center. So I one thing my therapist is always told me is Christina you always invite a flight shouldn't talk like that but I wish you did Christina like you always invite a flight. So like you'd be walking on the street and then like something, you know, something happens.	
3	You know, what I'm going to I'm going to pause my own example on this because in the dean has a quote that I was like yo, it's summarize my point way better than I'm about to do but for me like big feelings trigger fear and I become truly paralyzed.	
2	I can't communicate like I don't even know what to feel and last less not last week when I walked in therapy because last week was Thanksgiving and I was like, can I Skype you and she's like dude.	
3	I didn't ask her that I should have though, but I saw her two weeks ago. And the first thing I said when I sat down it's like dude, I don't know how I feel.	
2	And I'm so I want to know if you are neurologically wired to engage in high-risk Behavior. Oh, you are neurologically that was a statement from Nadine and her Ted Talk your neurologically wired because what it does is it changes your brain chemistry. So your brain is physically different so you can't fucking tell me you can't yell at me. Like it's your fault you piece of shit. You're addicted to Adderall and you overreact and blah blah blah.	
3	I'm just using me as an example because I know me pretty well.	
2	But you can't come up to me and be like why the fuck you an addict or like it's an Adderall. Why the fuck you freak out? Why the fuck didn't you know, you feel pitch my brain is different. Okay, once I learned that I felt so much better because I didn't feel stupid. I felt really like stupid to be on it.	
3	Like that's the only way I could describe I felt stupid for not knowing how I felt because there's so many instances in my life where I'm so articulate.	
2	But like the last that a guy that I was seeing this past year every time he would like go to talk to me about feelings and stuff or let you know it wasn't often but whenever he did I wanted to say things but nothing came out. It was like Ursula just came in like bitch your voice box is mine, but Ursula was trauma.	
3	Do you like my little mermaid references think about all those are not in the reserve on my website the hypothalamic-pituitary-adrenal access access that is your brain stress response that is responsible for fight or flight.	
2	And when you are hyper aroused as a child when there is a perceived threat to your safety and that perceived that can come in the form of your mother throwing something at your face or whatever the fuck.	
3	Your fight-or-flight.	
2	It's gonna go and it's our time to shine. But the fucked up thing about that is when your adult your fight or flight is also like it's our time to shine but ain't nobody throwing shit at your head.	
3	There's just a bird flying by and you're like what?	
1	the fuck	
3	but this also explains why I am fucking clutch in emergency situations and why I want to volunteer.	
2	I've trained to volunteer to work with sexual abuse cases in the emergency room of Bellevue because I've there's I'm hard on myself, but I'm also I think I'm pretty aware of the things that I'm good at. I think I'm getting better at it. One of the things I've always noticed that myself as like damn. I am so clutch and emergency. I have called 9-1-1 on Strangers in New York, and I'm not talking for both. Shit, someone had to have been bleeding.	
3	I'm not going to just call 9-1-1 and I don't like the part like this. I'm not one of those ladies. Okay, please all those ladies suck so bad. I'm not one of those ladies.	
2	I've called nine one one. I've seen I witnessed domestic abuse so much on the streets of New York City.	
3	I witnessed an elder not elderly 60s. Sorry, you're not old early in your 60s. But like a 60 years year old couple a man slammed his wife's face into the pavement really really hard and I call 9-1-1 and Iran at the man and I got the woman a bottle of water and I very reluctantly got the man a bottle of water because I could tell he was intoxicated and even though he just hit his wife and that is not what love is and that is not how you health. We express love. I thought that maybe he could use some water too. And then the ambulance took the guy wakes at like pump his stomach or whatever the fuck and then the ladies like can you what we to my hotel she was from a really tiny Country Town in England.	
2	But my point in saying that is when that happened when I saw that I was like, oh I'm on it. I know exactly what to do. I'm going to call 9-1-1 first. I want to make sure she's away from this guy. I'm gonna go to the deli Amigo. I am so good at that shit and when my mother It's hard to talk about but I hope every time I talk about it.	
3	That means like a little bit of it goes away because I really don't want to relive this shit every time I bring it up but I think about a lot when my when the suicide attempt thing happened and my mom like ran off in our neighborhood and I didn't know where she was and she was hopped up on pills and and that happened and she called me and I thought basically I thought she was gonna jump in front of a train. She told me she was and I heard the train in the background and it was the day before I moved away, too. State and I was so excited to for college but I was like, okay, but when that happened when a family friend called the house was like a we found your mom's we'd been looking for her. It's like your mom's on the other line. I'm going to patch you through but don't say anything hang up.	
2	If you know, you're there like I when that happens, I'll never forget those moments because I'm like, okay got it. We're not going to talk Dad. Don't say anything like I should so like a like a like a like one of those guys when you're playing lands and he's got the big headphones in and they'll and and the orange dicks in his hand orange dildos in his hand. He's like your plan you go that way like that was me. If oh, okay. This is the quote. This is the goddamn quote Oh Nadine so good.	
3	If you see a bear your hypothalamus sends a signal to your pituitary gland to release all the stress hormones, like cortisol. Your heart rate goes up your pupils dilate as you prepare to fight that motherfucking bear or run from that mother fucking bear. I graciously inserted the motherfucking perchance a then or Ted Talk.	
2	That's an exact quote. That's all fine. And dandy when there's an actual bear.	
3	But what is but the problem is what happens when the bear comes home every night. Yo, Nadine Burke Harris.	
1	Oh that line by line. Got me.	
2	I felt like I was like in up in I've never been in the military or before but I'm like like I felt like all the because I've been reading these emails from you guys. I only put it I put it on the last episode. I I said, hey email me a summary of your childhood trauma. I tweeted it once and then I put it on my Instagram stories once let me tell you something over a thousand emails and it will man it got and when I but I was I was reading them.	
3	I was like you guys were all superheroes were like members of the Jurors, you know we all got different strengths because of our trauma. I'm clutching emergency situations.	
2	But then if someone asked me how you feeling I'm like, I don't know but if somebody, you know punches lady in the face, I'm like, here's what we do I got mace is that legal in New York or is it pepper spray? Let me know but what happens when the bear comes home every night.	
3	Oh, oh and that my friends is life with trauma your yeah, you're neurologically wired to engage in high-risk behaviors and yet even if you don't engage in these high-risk behaviors. Oh, this is also toured over Ted Talk. That was like are you fucking kidding? Even if you don't engage in these behaviors and you have a high a score so you have a lot of shit that's happened to you. You're just as likely to develop heart disease or cancer. So like you might as well smoke.	
2	No just kidding. Just kidding. That is not good advice. Do not listen to me but full disclosure because I can't lie to you. I wish I could it would probably behoove me if I could like or not even lie, but like what not. Just tell you every fucking thing, you know oversharing that's one of my things that I got to work on but I smoke cigarettes.	
