speaker_tag	text	sentiment_score
3	Hey brah. So watch you going to clean the kitchen. I thought the kitchen was clean.	
1	No, you don't you think the kitchen is clean while you don't check them.	
3	Now you go over there and clean the kitchen.	
1	I'll give you lickin's bra and I go clean the kitchen. Okay. So why do you have so much energy?	
3	Why don't you go clean the basin's 200, you know what, you know, what else you need to clean go over there and take the clothes at it. But we have a housekeeper. Oh, so you think the housekeeper gonna do everything we say do you go in the kitchen right now and you go clean the kitchen then you go. Clean the Basin and then you go to take the clothes and you can follow all the clothes and put them away. Okay, bro, and after you gonna finish that you better go do your homework? Okay. Are you going to get good lickin's tonight?	
1	It's like never a moment. Never moment. Oh, what are you doing?	
3	I'm resting are you you have so much time to rest. You can come in the kitchen and help me with the Adobo chicken. I mean like really but Auntie would be sitting in the living room. She's like, she's like dude good. I'm like what Aunty she goes choking me too kind. I got Auntie what kind you like? She goes the kind over there. So I go to pick up the controller. And she said okay come bring me the controller now mine you she's only but a couple steps away from it and I'm all the way on the other side of the house, but I become the house servant and it's like a bra. You know what you can get me give me some water fund refrigerator over there. Okay, Aunty you like anything else? No, but you're gonna check them out. Okay. What now? I gotta check out over there in my bag. I wouldn't leave one. One number phone guy. I'm going to call him later. Okay fine I go over there and get your bag. What you want? Okay, nothing else. Okay go. Okay go already. Alright, great. Thank you.	
1	Can I go get my and my pal my power which in Hawaiian means finish you pal?	
3	Okay pal, how are you pal for now bra go relax.	
1	And then I go relax and here comes my stepmom.	
3	Also you like relax. You have so much time on your hands. So, you know, what you workin. Do. You know what you can you can make them over there go there and take this thing from inside the car and go bring them aside in the house. Okay, because you know what? I want to make some fresh point tonight and we're going to have all kinds. Kinds of you know, Kahlua Kalua Pig and you know all this kind of stuff and you know what you're going to help me with it bra and if you don't you're going to get good lickin's migrate, everything is like I can never rest in my home. And the thing is is that when you grow up in that kind of family, you just like go go go go go and then on top of that you have the people calling you like names like a by you won by your heart when like, which means are you a faggot?	
1	Are you gay? You know and then everything was like a comet everything was like a and then Hawaii I was known as hop Apollo because my stepmom is Hawaiian, but still I'm black because of my father's side, which is from Africa right from Ghana. So then you have and then of course no one wanted to recognize my mother side because my stepmoms in the picture. So that was just out of the box and so I would be called hop-up Ebola which means half black for whatever reason and every time the lights went off in Hawaii.	
3	Everyone goes are bra a broad open. Miles for the like income, you know, it's like really really okay.	
1	And so, you know, it was challenging dealing just with that with the intensity of that all the time all and when I say all the time, I mean like I mean my sister and I make jokes about it to this day, but literally, I don't think I've ever had a moment of pause to enjoy something for myself in my home without someone coming up behind me or my ENT or Auntie Panini or you know, my auntie Alana, you know, any of my auntie's I had many entities and and you know, some of my auntie's are like nails we say in Hawaiian. So it's like she's Nails, right which means like she's so thick and so like like intense and so strong and can blow up any second. So you just have to kind of like walk on eggshells. And the other thing is too is like in Hawaii when you when you do something let's say for instance. Okay, let's say it my friends are at my house. Okay, and I do something I get in trouble. Okay, and then I go to my friend's house and them and their Mata the their mom says, oh, I want to hear from your NTU.	
3	When you know Uncle Lionel was was fishing over there by the docks and he won't tell us about how you want to make one quick one big problem for your family.	
1	You know what I'm going to give you a licking and so they said pop my face or pop my ear and then I go to go with my friends. We want to get shave ice with the bubble gun and I go to the Shave Ice place and the woman, you know, she knows oh Auntie momma.	
3	Well you are to you what you know, you got to shave ice today when you one bad boy, like everybody knows your business, right?	
1	So you deal with that and then you have people calling you names like making fun of you or like me or more. Set mom constantly telling you you're an idiot or you're stupid or dumb or this you're not and after a while.	
3	You start to think what am I stupid?	
1	Am I dumb am I these things and so it's not just me who's gone to that many people go through that on the earth and sometimes people are still going through that right now.	
3	Even some people right now who are who are who are who are in this tribal Circle right now that I'm looking at right now and my mind's Vision right now.	
1	I'm looking at you and you're still letting that show up in your life.	
2	Abuse right.	
1	That's abuse my Hawaiian family by Filipino family. They were abusive and I it took me a while to figure out what abuse was, you know, I thought you know abuse was just me getting you know beat which is also something I went through but abuse also comes in many forms and we have to be able to recognize it and isolate it and eliminate it and be done with it quickly. We have no time for any abuse in our life because when we allow abuse what we're basically Basically saying to ourselves is you're not you are not lovable. And if you feel that you're not lovable and you keep hearing that over and over again, and it doesn't even have to come as words. Sometimes that I'm not lovable can come through someone's actions towards you and someone's emotions that are unspoken. Like someone could be in the room ignoring you deliberately, you know withholding from you or doing things to you that aren't even like blatantly in your face, but Shanley felt because of their energy and that also makes you feel like you're not lovable because a lovable person doesn't get that kind of treatment and so we have created a lot of people on planet Earth to feel unlovable including ourselves and we have to take responsibility for that. We have to take responsibility for the fact that we keep prolonging abuse every time we won't commit to something that we are that's beautiful. Wonderful. Gracious loving supportive nurturing profound creative geniusness abundant prosperous human being right kings and queens Majesty's of great honor meaning that I'm not going to say, I'm not smart. I'm not going to say well, I think I'm not I mean, maybe I'm smart know, there's no maybes there's no I don't need to think about it. I don't need to sit there and ponder it and I definitely don't need 20,000 people. Coming the Roman telling me it before I believe it.	
3	See that's the state.	
1	That's the mistake we make because we go and we wait and we wait and we wait and we think one day they're going to tell us that were lovable one day. They're going to say to us that we're smart one day. They're going to tell us how creative we are. Our that we can do anything and that we're powerful and that we're going to succeed and then that's when I'm going to go out there and live my life. Well, guess what that day may never come my stepmom never told me all the way up to the point of her death that I was something special or one. Teufel and delightful all the love that I gave every time I kissed her and she pushed away every time I gave love to my Hawaiian family and they were just hard on me. I think good morning, Auntie. Okay.	
3	Did you go over there with your auntie and practice the hula, you know, we have one loo out today and you know, you you didn't you didn't you didn't Crush that the Taro Roots so you can make the POI.	
1	So the people going to come for from the law because why because my grandfather lo and behold had a travel company and the way the travel company worked was instead of putting them in hotels, which is what you should do. He would take their money and put them in my dad's house because my dad had this big house, but guess what they would overflow the house. So I would have to give up my room and go sleep on the couch in the living room. And so the thing is is that there was never a moment. It was never like. Oh, we really appreciate you giving up your room. We love you so much. You're so caught you're so kind with a generous kind person you are it was like expected of you Elders always have the last word in my home. It's very traditional and if you come from a Filipino family I can tell you when your entities pushing her lips out. She's pointing to something she wants you to get she's not like saying like, oh, by the way, she's pushing her lips out to show you where the thing is that she wants you to fetch when you're sleeping and it's 3 o'clock in the morning and you get this scream of your name through the house because one of your entities are your mom or your dad or your uncle or anyone who's happened to be in the house at the time because in Hawaiian Filipino family the house is like a revolving door. Okay, and it's like the smells from like a double chicken to like kimchi to like everything. You can smell like the smell of seafood. I mean there are times where I walk in the house. I thought I was going to throw up all over myself because I was just like what is this smell something new? It's a whole new thing and then my grandfather he was big on his crab and the making the lobster and like, you know, and then I had to spend time, you know, making the POI all the time and we and my grandfather had to travel agency. So he always made us do luaus so we had to learn. Earn the hukala. We had to learn all of the Hawaiian dancing and the hula and we had to learn how to make the Kalua Pig the old-fashioned way where we put it with the rock salt and you put them in underneath the banana leaves and you put them in the earth, you know, and you wait and then you bring them out and then you shred the meat and you know, and then you can put like on a plate you can put that with some like, you know some poor boy. And of course we had the Filipino side we had some of the double chicken and we had like all kinds of stuff like I mean the chicken chow mein. I mean the list would I was on and you know, you have the food and then everyone you do the ceremony that I had to go. So I had to get up at like 4:00 in the morning. I would have to do all the Lays with my auntie. You don't make one mistake in a Hawaiian Filipino family. So you doing the lathe and then you make the leis and then after the leis and then you put them in the box and then everyone has that if you're depending on how many people are coming from out of town to do the luau and then you have to do the dance with your auntie in the morning and she's very strict about the dance. Because you have to have everyone has to have the dance perfect. So you have to practice the hula over and over and again and then you go help your aunt your uncle make the Kalua Pig and then you go help in the kitchen and then you go do whatever chores that the elders want you to do. I mean literally they could have me scratched or as far as I'm concerned because that's how much they were putting us to slave work. But the point I'm making is is that there is no tolerance for abuse and what I realized is that when someone is calling you a name and someone is playing. Things to do. There are people right now who are in this tribal Circle who are listening right now who are still putting up with abuse? And I'm going to say this to you and I'm going to say this to you and I'm going to say this directly to you with love in my heart because I love you. You have no right to receive abuse except abuse or allow abuse anything that is not coming from unconditional love and that is supportive and nurturing and lifting you and shifting you and coming from a place of sweetness and kindness for the fact that You are created and that you are a child of God if anyone is calling you names putting you down making fun of you mocking you, okay, withholding sex from you putting any kind of restraints or restrictions upon you because they aren't comfortable with it or because they don't get it. And so they're going to put it down and make fun of you is not coming from love. I don't care if they tell you. They're sorry. I don't care if they tell you that they did. No, everyone knows the difference between what feels loving and what doesn't feel loving even a child knows the difference between what is loving and what is not loving don't let them fool you. Okay, if someone is acting in an abusive way towards you my thing to tell you is to bless them with love and get the hell out of there because the more you decide to stay in the abuse. You are telling your mind your spirit your emotions your Being that you are not lovable and that you deserve this and that you have to endure this and then you'll create all these lies. I call them the in between life and the in between lines look like this. It's like, oh, I know he's very abusive. I know she's very abusive to me. But you know what? I love them so much and I know they're going to come out of this and they just told me they're going to work on themselves and they going to get help and they're going to seek someone and they're going to this and they're going to that it's all nonsense. Okay, it's smoking mirrors. That's exactly what it is. It's called it's called bait and switch. It means I'm going to tell you that I'm going to do these things but I plan on doing absolutely nothing and if we say we argue this time you're going to argue we're going to argue again. If you're fighting to the point where you're screaming and calling your the names where you feel like you literally a feel like you're in one of these crazy films and you're jumping out of cars and chasing each other down the streets and doing these types of things you are and what we call a very very very very very very very very abusive relationship and it's time to cut that cord. I don't care if the person buys you flowers. I've Seen It All Before I don't care if they tell you they're so sorry that they did this to you and they love you and they don't mean to do this. I know they don't mean to do this, but they're doing it and that's all that matters.	
3	I don't care if they did it yesterday.	
1	That's enough to say goodbye. There is no more tolerance for abuse tribe. We will not be able to go through this dark period on Earth for the next 15 years cycle that we have to go through if we put up with abuse.	
3	There's no tolerance from abuse.	
1	And if your children are abusing you and that means you're abusing you because your children are reflections of yourself.	
3	So if your children are abusing you, then you need to pipe down sit down meditate and ask yourself. Where do you feel like you deserve to be punished or be the better that you're the bad mom or dad and if your person your spouse or your boyfriend or your girlfriend is abusing you that's because you're abusing you.	
1	It's time to wise up.	
3	It's time to wise up there is you know, there is no room for abuse and there's never going to be room for abuse and I don't care how you slice it.	
1	I don't care how many times you but, you know try to to, you know, get into a space where you want to convince yourself.	
3	You know that you are going to move through this this this way, it's just not okay, and it's not. Okay because You are basically saying again and again and again and again and again and again and again to yourself that you're not lovable and that is enough for you to give that message to God because if you're willing to accept abuse and say I'm not lovable then you're basically saying God, I don't love you because God created you to be you as you are. Not you as you are.	
1	Comfortable because you're in a relationship with someone who can't deal with all the other parts of you, but they can only deal with 20 or 10% or 15% of you maybe even thirty percent.	
3	Sorry. It's a no-go. They can't deal with you a hundred percent. It's a no-go if they're calling you names and mocking you. Uh, it's a no-go they need to check themselves.	
1	They need to get correct.	
3	They need to get help and it's not for you to jump in and try to be there counselor or their healer. I don't care. You say I have healing powers Shaman dirt. I can heal them.	
1	No because it changes the dimension of the relationship from a power struggle and makes the other person feel that they're lower than you and you're higher than them because you have the ability to help them. It makes it come off arrogant and it makes them want to fight and hurt you more because they're hurting inside. Look if someone is abusing you it's because they're hurting inside. My stepmom was hurting. My dad was hurting my aunt's were hurting all of them were hurting. Okay, and that's why They did the horrific things that they did to a beautiful innocent child as myself who is Angelic and loving and nurturing and ET and Jaguar Type and full of love and full of laughter and color and spend and energy and sensuality and playfulness and laughter and Discovery and a cute little smile with beautiful big eyes that says, I love you everyone. I love you and no matter what I said and no matter how I told them I loved them.	
3	They did everything they could.	
1	To get me not to love them and I still kept loving them but I realized that they were abusive and that they were in pain and that they were sick and now I'm going to explain to you what sick means. Okay, when someone my love is operating in a field of Consciousness where they cannot come from a place of Love they have to say nasty things to you. They have to spout out of their mouth curses and At T and they have to act out of character. They have to call you out of your name and and they have to to say things to you too. True to bring you down or to just yell at you in general. They are sec. Okay, there are flus that happen on the physical level. Okay that are cumulative of certain viruses bacterias and you know accumulation of free radicals in the system that break down the immune system that can cause you to pick up one of these viruses and bacterias and all kinds of things that are out there.	
3	Okay on the physical level. Yes, but there are also spiritual thicknesses. And you got to be mindful of them. Now.	
1	What is a spiritual sickness a spiritual sickness is someone who cannot stop speaking about negative things.	
3	They're sick my darlings. Be careful what you listen to you might catch it. It's a virus of sickness piss parasitic energy inside of their energetic field as a shaman. We see them as parasites. viruses bacterias fun guys that are not the good kind	
1	Okay, when I say fungi, I'm talking like mold things that will corrupt you things that will that will the imprint you with poisonous ideas and emotional ideas and feelings that are poisoned when riddled with viruses and bacterias that when they open their mouth you start feeling the effects of their that poison in that energy. That is why that is why you must see them as sick. You must not react to them. Because the moment you react the moment you come back with some flashy word or some witty comment or you want to debate them or it fight them or prove to them that they're wrong. You have just taken in the poison.	
3	Mhm. That's right. Yes, that means that if someone is arguing with me and I engage that argument I am now accepting the	
1	Poison, uh-huh. He spirit always gives you a moment to pause.	
3	There's a beautiful pause in life a beautiful pause a moment to just pause sometimes someone may say something to you and ask you a question.	
1	You don't need to answer the question right away.	
3	You can say hmm this brings some interesting thoughts to my mind.	
1	So profound I want to give you the right information or I want to give you the right expression that is in that I feel From what you're saying in the only way I can do that is I need to think upon this I might need to sleep on this take as much time as you want to my darlings there times people will say something to me in an interview and I think it's funny because you know, my friend Gwyneth. She taught me something very valuable interviews. I asked her one day. We were sitting in our kitchen and I said when I said sis, what is what do you do when people ask you questions in interviews that are just completely Like something they shouldn't be asking you she goes. I answer it the way I want to answer it. Sometimes I don't even answer the question. I just answer a different question and pretend they ask me a different question. They have no idea. What's really going on.	
3	I thought oh my God, bye-bye. God. I think she's got it. I think she's got it I sit back. I said she said what's going on? I said I have to take in your words. I need a moment.	
1	I need a moment so that my mind can digest what you just said sis. She said yes, you know many times. I've done films and people have made little comments and things that I didn't like I don't answer their questions. You don't need to answer their questions. She said to me I said mmmm. I gotta put my Mind on this I need to get up and take a little walk you said okay, and I get up and I walk past her kitchen into the living room. I just pace around the living room and come back. She said she said she said what's going on she starts laughing I said I had to digest that tell me more. And so the next time I was in I was in Sweden in Stockholm and it was good that I had that conversation with her. She is very smart smart cookie that one, you know, and I'm sitting in Stockholm and I'm sitting	
3	being in an interview with this guy and he's asking me so how much money do you have in your bank account?	
1	And I remember what what she said and I looked at him and I said, you know, it's so beautiful when we think about prosperity and how we can collectively start, you know, understanding how we can start bringing that in for each other by the way that we operate in business and the way we operate in life and how we deal with money within Cells and then how we bring that to the greater public as a as a way that we treat other people so they can learn through show of example, and he said that wasn't the question that I asked Shaman I said, oh it wasn't he said no, but let's move on and huh.	
3	It worked.	
1	I realized that just because someone asked me a question. I don't need to jump to I don't need to respond just because you feel like you need a response there times when people will try you to get me into a question and notice I said try because that's what they do. They try to get me to answer a question. I simply look at them and I smile and I said hmm that without that is a question indeed and I'm going to have to take some time and think about that. I'm going to I'm going to sleep on it. I noticed that when I sleep on things I have a much more clearer perspective.	
3	Shall I get back to you in two days about that?	
1	Two days without be will that be okay? If I get back to you in two days?	
3	They're like, oh sure. Yeah definitely take as much time as you need. I'm like a thank you so much. Appreciate it. I don't need to jump. I'm not here to jump for you and like you to jump in asking how high can I jump for you or you can jump really high. Okay, is it high enough? Can I jump for you high enough or you can jump even higher? Oh how much higher can I jump?	
1	No, I am not anyone's puppet. Does it look like I have strings attached to my arm.	
3	And my legs and my feet, I don't think so.	
1	I'm a free bird and being that I'm a free bird.	
3	I can answer to the word went that I heard when I choose to join us and I can answer to the word that I heard when I choose to and when someone talks out of character when someone is coming from a place where they're spouting out all kinds of disgraceful things uncouth things things that are not pleasant. To the soul to the light to the energy to the frequency of love those things that are just, you know, just a bunch of wacky doodle nonsense just flying around ricocheting and knocking things down like a big corruptness is what I call it a big corruptness like my word, you know, you corrupt us your corrupt.	
1	This is what you are people say, what is a corrupt as your corrupt this that's what you're doing right now, you're corrupting the energy in our space with this nonsense coming out of your mouth. You think we're all going to sit here and listen to you speak. Out a bunch of nonsense coming out of your mouth when you're so intelligent and smart. You can think in a different way use your words use your words, right?	
3	And as we got to say use your words use your words word that up use your words. How do we bless those words? Let's bless up those words use your words word it up because I'm not going to sit here and listen to every horrible thing. You want to tell me about this person or this or that are these things they have no bearing on on the way in which I love and how I create prosperity and how I be able to bring healing into the minds and the hearts of people and how can show people how to be their own leader and how to lead others into Legacy and how to leave a legacy on Earth. Do you think I have time to be filling up my modus operandi my brain space my data space with this nonsense. Are you kidding me? You better check it. Because you're about to wreck it because I don't go into that. I'm very Disney. Okay, people have to understand so you may hear me curse and things like that. But I use the curse words as empowerment tools. I'm not cursing to put you down. I'm not gonna put you down very Disney. Okay, when you're around me think you're in a Disney cartoon, I start lifting you up and dancing with you and skipping down the street and showing you the way to live life happy. Okay, I'm Disney. I like to go Disney on people. I'm not sitting here listening. Listening to this nonsense coming people in mouth. Yes, if you're sick, honey. You're sick. You got the flu. Look at you go Caillou talking you're talking like are you talking you? Every time you open your mouth to sing a cursed every time you say something you're speaking against yourself you speaking against your children speaking against your husband. I got friends who like speaking to be against his boyfriend this man speaking against his wife. Just been speaking about his girlfriend his girlfriend speaking about her man. Everybody speaking about co-workers person speaking about this person. This was just speaking about that person and nothing is coming. I mean out of their mouth that are intelligent language. intelligent language means intelligence speak speak speak love intelligence. Speak is speak speak love speaks be glove. That's intelligent. Speak intelligent. Speak lifts you shifts. You ignites you invites you it welcomes you it takes you higher it sets you on fire. It's not makes you feel like you got weights and caring you down into the ground. So you can get pulled down into the hell regions into the underworld where the spirits are constantly rewinding that rhetoric of nonsense and you wonder why Here negative voices in your head because there's start that telling you and you're listening to them instead of taking them to the light that constant rhetoric of nonsense on a loop. Telling you you're fat. You're fat. You're fat. You're fat know. If you keeps if you keep listening to that, you know you I'm sorry, excuse me, except I mean, hold on a minute. Excuse me. What did you say you are fat people don't like you or we and who are you to say such a thing to the child of God to a creative illuminated being a Quantum creator of here s another Then power are you a spirit? They are you at entity. Are you a being from the underworld that thinks that you're going to speak up in my head that kind of nonsense really?	
1	Well, you definitely did come to the right place because I'm going to send you to the light so you can go home and be with your family and be back in your original form where you came from, which is light before you took an embodiment and couldn't forgive yourself after you died and you end up going in the Underworld and you think you're going to tap into my mental out.	
