speaker_tag	text	sentiment_score
1	I forgot that's a good good call back. Wow, that is true and accurate I didn't yeah. All right. Well, so real quick just for those in our audience who either have seen it but not in a long time or have never seen it. Could we just real quick get like a Briefly like in 45 seconds or less.	
2	Yeah, there we go, like a bomb plot summary and give me why many looking forward to this. No, I before I before the clock starts. Yeah.	
1	Just want to tell everybody so I this is the feeling that I'm feeling now, is that of a test that I did not study for I simply curse rarely looked at the textbook not even open the textbook, but just I feel like I looked at the cover and now I have to take a pop quiz that I knew it was coming. All right and well Do you think you're ready? No, but let's go. All right and the clock starts now? Okay, so we're in the future. It's 80s movie that takes place in 2019 November which is right now, which is Nieto and there's a company that is kind of like a Skynet type of thing where they make robots and then they're like, hey, these robots got to be illegal. So they ship him off to Mars and then they're like I'm if they're still on earth kill him and so they have a Blade Runner and Blade Runner is Han Solo and Han Solo is in not Coruscant, but this Los Angeles and then They're like this cop Basel guy. We just had to took the blade some runs and stuff. Kills itself and they said in the end. Well, I can't believe you got it.	
2	I would miss second that was like if I was to T-shirt be like wow team is but good job for someone who didn't study. Hey, you know what? It was the conviction of your conviction of your summary that I enjoyed the most.	
1	Could I add one thing? Just speaking of Han Solo? Apparently the Millennium Falcon's in this movie. I didn't seem like it's like Easter egg didn't there that was it's free. What what what? Ah no, no will go back. Go back go back. Yes. Yeah, there's like a so they actually reused a lot of things from other things for this movie. I mean not a lot of things but one of those few things was the Millennium Falcon the model of the Millennium Falcon from I think specifically from A New Hope can be seen in one of the scenes. Hold on. I have the Page open with this fact on it. No any mm for many Aerial shot of the city that's not correct. Anyway, all kinds of materials were used to simulate buildings in the city landscape such as miniature spaceships from other science fiction movies and upright model of the Millennium Falcon from Star Wars episode four can be seen with some difficulty to the left of the police building as Deckard and gaffs Spinner is making its descent. That's amazing. Yes. That's very good Melanie and Falcon put it upright and called it a building or part of the building. All right. I think there are some things that that in your review you got worse. Little off. I don't believe they were made illegal and then sent to Mars. They were already legal everywhere and then they started rebelling and were made illegal on Earth.	
2	But so this is how this is where the rossum's universal robots kind of comparison really comes into play. They were made specifically to be stronger and more harder than people with like a quotable intelligence and sent off world to do the jobs. People do not want to do but once exactly they rebelled they hope to the emotional spectrum that was hinted at during the movie. They you know, of course rebelled killed people on their took the system and then they were illegal on on Earth. If yeah, if a replicant came to Earth, they would be retired by the one who runs blades that Blade Runner of Witchblade run away.	
1	Yes. So I was close. Yeah, you know, we're close. Yeah, and it's Zach. Can you really quickly in less than 45 seconds? I'm not putting a timer on this. Can you tell us a little bit more about rossum's Universal robots? Because truth be told I actually didn't see that play when you were in it because I'm a bad friend and I don't know anything about it.	
2	It was a play that was first written and produced back in the 1920s. It is actually the first written ever example of the word robot. That's where it came from the Addition of the term robot has been kind of changed a little bit over time their version of robots were like mechanical. They were still created humans that they were like Fabricators and like designers and such that made them and like in the in the play. They eventually developed their own Consciousness their own kind of society in ways. They rebelled against the humans killed them all and we kind of see that here. We there's no example of them being like mechanical. It's not like the Terminator having a like a realistic-looking flesh covering over a metal endoskeleton.	
1	They are essentially people that were designed and built and give any four year life span to yes compensate for the fact that they were essentially stronger than people and that's actually I think an extremely important distinction for this the purposes of this movie is that they weren't met they're not like a Androids and other other media where it's like even the the ones that look human on the outside, but they're all robots. It's on the inside. Like I assume data isn't start or like my previous example the Terminator like the Terminator. Yeah, this these robots in Blade Runner were made of largely organic Parts, which is why you have la like scientists a little guy's eyes. Yeah. Yeah, so they are and that's why they that's why they have the kind of like, what's the truth test in real life called?	
2	I'm glad you asked that's the voight-kampff test and that's what it is.	
1	That's what it is in the movie. What's it called in real life The Voice?	
2	There's a real life.	
1	If one test I don't think that's a real test.	
2	I mean it's it's like maybe the Turing test or something like that that no, that's the test.	
1	So the Turing test is how is used to distinguish the difference between artificial intelligence and real intelligence. The voight-kampff test was invented for this story. What's the real lie detector test called that like, I mean like the recap te like, oh, yeah cat caption a captcha that smell like if you were arrested and then taken The police and put down in a chair and then they measure your heart rate and ask you a question or is this like the is this like the what's up - Hector test. I'm arrested by the police and they don't put up six pictures and I have to point out which of those pictures has a stop light in it. So a polygraph test can eat both of you. Sorry. I have to blow whoa. Whoa. Whoa. Whoa, hold on polygraph. Holly. Dry detector test. Yes detector test. I asked you for a lie detector test. Okay, you said and you said hold on and then he said I think about test. Yes. I said a lot of things are you want to come on? No, I'm gonna suck. Hold on act. I'm gonna cut in right here the part where I said lie detector test so that when you listen back to this later, you're going to feel like a bunch of fools polygraphed. You mean a lie detector test. What's the truth test in real life called? What's the real lie detector test called that like a cop would use know like if you were arrested and then taken to the police and put down in a chair and then they measure your heart rate and ask you questions. What's that called? What's a lie detector test called? Test both of you. Sorry, I have to bleep that I'm sorry. Okay. All right, the thing about the voight-kampff test and a major theme of this film that they don't ever outright say but it comes up in the book is every question or most questions. Yeah, every question had to do with animals and empathy to animals and that's how in the book they differentiate between humans and replicants in the books. They're called and he's Androids is it's a test of empathy. Which they say in the movie designed to evoke an emotional reaction and they use animals in every single question. And so going back to the question about you find the nude or whatever. It's on a Bearskin rug would you allow this? I would not that my answer was I will not allow the Bearskin rug because oh robot. All right. No. No, this is see garbage. See this is hate this stupid quiz and this is stressing me. Yes it is.	
2	Cheating the admin for smart.	
1	Yeah, right. Well, hold on. Here's the thing though is the book features. Something called Mercer is MM which is a religion that was founded in and so the the the setting is like a post-apocalyptic World. There was a World War Terminus. And so this is post that there's a new religion founded called Mercer ISM that highlights the importance of empathy towards animals and it's like it's seen as messed up. I can't think of a fancy word for that. It's like, uh Nets it's frowned upon to not have a pet of some sort. If you can't afford a real pet because most of them are extinct you get an robotic pet and so in the book Rick Deckard has this Electric Sheep that he owns in the movie when he's talking to the to the dancer robot who has the boa which actress was that that was a Surah.	
2	So that was Joanna Cassidy.	
1	So fun fact that boa snake in that scene was her real pet. That's funny. Yeah. That's just why she was like totally cool. Just like having it on her neck. He asks his that real and he says if I she's like if I could afford Realty think I'll be working here. It's because a lot of Life on our planet has gone extinct and that's why the there are the robots which like in our world electronics are very expensive in this world.	
2	They're cheaper than having a real authentic organic patent and a lot of indications throughout the movie if you could tell something was replicate or not a lot of creatures or people had like an orange tint to their eyes.	
1	So interesting. Yeah.	
2	That's correct in all but one instance of it, which it's the one the big one.	
1	Oh Deckard. Yeah. Okay. Let's get into that real quick. And I want to and I actually want to get Kevin's take first because so like our next segment is like first time you watched it and what your reactions were. This was Kevin's first time seeing this movie, correct? Yes. Yes, very my first time one of the like big discussions people have about this movie including the creators of this movie is is Deckard himself a replicant. And that's been debated like the the director has one take the writers have another the book has its own. I believe in there since Ford himself has his own take the Z interesting Kevin. What do you think? No way? No, he's a human.	
2	Thank you. Absolutely. He is human 100% is not a replicant Ridley. Scott is wrong.	
1	Here's here's where I'm at with it. I don't have so like canonically, he's human. Yes, right. He's we like in Cannon. He's human but that's boring white board is what is what is canon? Cannon being lightning-like is can in the book is Canon the script of the film. What is Canada? I would say I would say the book and then like the original takes of the of the movie as well as like the author's intent both the screenwriter. I think I think the screenwriter intense for him to be human.	
2	Yeah, like literally in my experience. The only person that wants this is Ridley Scott. He thinks it's this it's this great like whoa, what if it is like no that's really stupid. Actually.	
1	It's not stupid I disagree and I will fight you but we can fight later.	
2	I do not understand this it limits the movie if anything, I don't think so.	
1	How does it limit the movie?	
2	It's not the question of is a or is so-and-so human that's not as interesting as what does it mean to be human while there what is in this is the measure Humanity.	
1	I think in this case those two questions are married because we have to say whether or not okay. Well hold on first I want to say also when I say, it's Cannon it's because they made a sequel. Well in which Deckard is still alive, which means he lived longer than four years. So he's basically a human right? So but I want to have this discussion as if the sequel didn't exist because the sequel's not based on any of it gets I'm sure it's great but better than the original movie, that's a hot take right there. I can't speak on that but I wish I could because I want to disagree but I don't know if I would disagree because I haven't seen it. So I think that the discussion of is decorative replicant and what does it mean to be human are one in the same. Cuz because the fact is and not like but like just because the whole debate is like or at least for me.	
2	I don't want I want I want you to answer kind of practical effects on that. What what about Decker do you think makes him a replicant?	
1	So it's so that's the thing is I don't I wouldn't take a specific stance that he is or isn't if we're talking about specifically the version that we watch the Final Cut in right?	
2	I mean I Final Cut they didn't really change a lot about that like Anything the Final Cut Is Ridley Scott being like I'm sticking to my guns on this right? Well, it's when you finally got creative Direction back and he got to make the movie he wanted to make but it's also like if deckard's a replicant, he's a really he's a really replicant how he's weaker than basically every other model. He's while they're hot. They're not all strong though horrible at his job might I add I wanna let's take it back to the spot where I want to touch on the one.	
1	You said first they're not all extremely strong. They are extremely strong not all of them pretty well not all of them though, Chris.	
2	Well who was weaker? Tell me Chris.	
1	She how how is she had him in a headlock and couldn't crush him with her own thighs or twist his neck. She was made because she's a pleasure model. She's not a lifting. She wasn't a lifter or like a fighter. They all have different purpose.	
2	He's still capable of it though.	
1	And like what's the best capable and she's way if she was way stronger. She should have been able to just snap his right, but he was it should have been over instantly. Okay then.	
2	What role would decorative been if he was a replicant?	
1	So to convince him that he's a human so that they can have somebody to fight the replicants because he was supposedly one of the best blade runner's but if he's going I'm sure if that's true, but let's just let's just turn suspension of disbelief. The movie says you're one of the best so we'll just pretend it's true for a second.	
2	Hello in the book. No, hold on a second.	
1	What if what if running blades is hard?	
2	He doesn't really have any preparations for like, oh, hey I'm being Killed by robots you'd think he has like a contingency plan for like, oh this robot Ambush me or like oh, hey, I'm going to interrogate this person. I believe is a replicant. Let me put on a fake voice. Let me like like I can't let them know who I am. It's like they already don't know who you are. Like, what's this? What's this?	
1	Well got money after you're deferring to the reporter seen hold on you're referring directly. You were referring specifically to the scene in which he pretends to be a reporter. Are you? How are you?	
2	I'm here.	
1	Funny the whole my God like the voice Harrison. Yeah, but um seen master of Comedy, but but hold on listen, he does for that specific scene have to play a character like the fact because he can't just be like hi. It is not it is high backstage. I just need to like I'm beyond that. Hold on. We're beyond that. It doesn't the voice. Maybe is Goofy. But also it kind of sells the part where like reporters at least for that The Stereotype of reporters are these like also he's not a result order way. It is he's not It's so suspicious the everything he's doing it's like why doesn't he just like doing more natural what you're so the question you're saying the question should be why didn't he do a better disguise, but that doesn't matter because the first question you posed was that everybody didn't already know. He was the thing is he's backstage at a performance venue and the only way to justify it is for him to be like Oh, I'm here to talk to you because that's the performer he's talking to and anyway.	
2	Anyway, I can seen major more sense than you're giving a there are so many elements in this movie. That do not work. If Deckard is a human nose. No, hang on hang on there that some animals don't like if he's replicant because literally every rule that's established about a replicant would be broken instantly with him and canonical e its La changed a little bit with Rachel because she was created like last longer. I may be in the original version she was but like, where would he get his memories from he can't have the same memories as tyrells Lance's that's easy.	
1	That's not a real question. They could be implanted just like nobody again like that doesn't work.	
2	For him it's why not? Why not? I don't even get why I have to explain this then the movie itself is like what if he is is like but then why is he a Blade Runner? Why does he have this position? Why do the police hold him into such a high regard?	
1	I can answer all of them for you because the real Deckard was the best at his job quote unquote God, but for some reason let's just pretend maybe he's not there and they need somebody to track down replicants who's really good at it. And so they build the replicant Deckard implanting with deckard's memories and then convince	
2	He's the real one. What is terrible then? What is title not recognizing what if he's just pretending to not recognize him then he would then Harrison Ford is in the greatest actor in the universe, which it doesn't seem quite like in this movie. He's a good actor. He's good in this even but he's supposed to have this kind of like jaded view on the world. He supposed to act like a robot because in the end he regains his Humanity. He is human from start to finish but humans in this world are cold and calculated. The machines are the ones that gave Gain, these unfettered emotions. They have to deal with like I have so little time to live. I don't know what to do these emotions. Literally Roy Batty fights off the creeping eventuality of death and becoming like an animalistic monster almost but in the end, it's like I would rather you live with the fear that I have had that life is fleeting short instead. You just you just kill us. That's it like Okay, but what does that have to do with whether or not that because if he was a replicant that has nothing what the hell does the movie even mean? It means nothing.	
1	It means that like, okay.	
2	Is he thinking? Oh, yeah, he just acts like a robot because he is a robot. What about the other humans are they all had they all robots literally if the moment you open that Pandora's Box is Deckard a replicant. Then you have to ask maybe gafsa replicant maybe tyrells a replicant maybe literally every right here is exactly that but that tells him I work because no but it's the idea of it expands the question of what does it mean to be greater concept here not is they human is they human matters? What does it mean? It's the idea of the overarching what it means to be human.	
1	And apparently if everybody is a robot then Humanity doesn't mean anything that's but yeah, but so that's the whole point of this thought experiment is that we get to that that's a great conclusion. You've just drawn if everybody is a robot Humanity. It mean anything if anything, the replicants are the humans eat exactly. What it by your logic. But I think that's a great. What's the whole point of the movie? It's a great conclusion to get to for this question. So like the thing I love about this movie and this is the same thing. I love about philosophy and by this movie, I mean this specific edit of this movie because this is the one where Ridley Scott had the chance to put in one thing that that then allows him to pose. His question of is Deckard a replicant. It's you see Deckard have a dream about a unicorn that he doesn't shit. It's stupid, but he doesn't share that with anybody. He's right.	
2	He didn't see me. Another and at the end of the movie Matt Ridley Scott did hold on it was from a different movie.	
1	He just like so like he borrowed that scene.	
2	Yeah. It's like it was unused in that movie is like, let's just put it in here the Unicorn means that he's a virgin right?	
1	But here's the thing is it's for me. It's not about the it's not about a yes or no. It's about the question and that's what philosophy is. It's what what does it mean if the answer is yes, it's not is the answer. Yes. It's what does it mean if and so for you to say it it defeats the purpose. Is that the movie if the answer is yes, he's a replicant. I don't think it does. I just think it gives you the option to explore that mentally and you followed the process exactly where I would have which is if he's a replicant who else is a replicant and then what does it even mean and like at that point it's like what's the difference? What's the difference between human and robot and then Zack I want to ask you this question is when you say he acts like a robot.	
2	What do you mean? He's literally just like cold and jaded if the movies anything to go by about his nature as a Blade Runner he's done this so long. Long as he says in his own horrible narration, I left because I had a belly full of killing which is so stupid, but that's do but that is stupid.	
1	But can I put then can I ask you do humans? Not ever feel cold or jaded? Have you never felt?	
2	Okay. Well first off, that's silly to ask because like yeah, it's like, oh he's just this like, you know, sad former shell of a man's like aren't we all but it's like know again like that's not aren't we all that's here is capable of being that way. Where Ridley Scott's coming from he thinks it's this masterpiece if like he's this person but it doesn't work. It's and I got the philosophy behind it. But the logic behind it movies have to be drawn with a sort of logic movies have rules philosophy can make those rules interesting they can make us think in new ways. It's a good representation of that. But at the same time if you have a character that breaks the established rules then the rules Stuck. How does this break the established rules?	
1	I don't think it does. This doesn't break.	
2	It really does we found who is not a good Blade Runner? We see a man who is who like may I remind you about the me to movement and him and Rachel? That was weird.	
1	Yeah. We are gonna talk about that later. That's the worst scene in the math. That scene is testing. Okay, so so because he does I'm very confused. Hold on hold on time. I taught him. So first off I just I dispute the whole idea that he's bad at all. A drowning like I genuinely do dispute that because while he was bested by what's it Chi what's the one at the end Roy? Yeah. Okay. So while he is bested by Roy at the end at the end of the day like those were the four most dangerous replicants that the LAPD had ever dealt with they didn't really specify that they said it was just for replicants like they're the newest.	
2	No, they didn't say no.	
1	No, they have that whole scene. They that whole scene where they're debriefing where they think they're very decorative. And they're like we need you you're the best and we need you which implies that nobody else could have done it and at the end of the movie he speed and yeah, and he even he even mentions that like, hey, we tried to get the guy who replaced you to do this and the guy who replaced you is like currently in the hospital room just said like this, you know pick Harrison Ford he's better at this. No, he know they have something where he was apparently idea machine the movie.	
2	It's really easy to kill them Rachel duck kills Leon.	
1	Okay? No, but it's not it's clearly not that easy because other like there are other like blade runner's that can't do it and she also only kills Leon because he was distracted and she shot him in the head.	
2	Well, yeah not it's legitimately Zhang. He had that kind of skill right find a way to get him in a bunch of you saw him off and like didn't get killed and and Leon is specifically a stronger model.	
1	He's a he's a laborer model, right and so for him to fight that off shows that he's good at what he does. Yeah, that's it's amazing that he survives that interaction at all.	
2	He was if he was actually good at his job. He would understand that. Oh, hey, these are people that might try to fight for their lives, huh? Maybe I should like just kill them ahead of time and then much much like the point of it. I can just flash my badge and say I so but it's not but he didn't see him but like but he didn't someone that's like, oh there she is. Hey, I have a gun. Let's okay. Hey, hey everybody. All right. I'll get you that. I'm a I'm a Blade Runner. Look my badge says, I'm a Blade Runner. That wasn't human. That's he's fine and people just walk on that's it's that easy.	
1	Hold on. I will give you that with his Aura now.	
2	I am wondering why he wouldn't well cause like when he meets Zora does he know she's the leaders out from his because she's very Advanced TV computer that lets him Zoom magnify enhance and turn a picture.	
1	If only we if he figures out that she was in the room with the one person that does have no cat textual is zoom and enhance on a photo it wouldn't that be so hold on, but we don't know for a fact that he knows. She's a replicant.	
2	Well he It's either like again with the debriefing. He saw me. He he saw what except he thinks she is.	
1	Yeah, I think it's he thinks she is so he designed you investing and that's why he tries to act like he's just waiting for the opportunity. No, I think he's waiting for she doesn't write he's looking for evidence. And then when she tries to kill him, he's like, oh, this is a blade that I need to go run right like that terminology.	
2	I'll admit that. I I don't know why they're called blade runner's I'm you know, what? No. No, sorry. I know either call blade runner's because Ridley Scott thinks that's cool.	
1	And so wait one of the things I want to say and then I'm going to realize back in and we'll do our podcast. I don't it's not that I like this movie because I think he's a replicant or that he's not I like the ambiguity. I like to I like to think about the ambiguity. I like to the movies and that's just you two being down people like yeah ambiguity of of this kind of thing is interesting.	
2	But if if there's like a specific like kind of like, That's the reason why I like Inception so much because at the very end of the film you do not know if it's a dream or not. But in this there's so many hints and pieces that Ridley just is like Ah hell yeah. I'm pumped about dropping this what people are gonna be so psyched.	
1	It's like yeah, but like that that could be true and when we talk about Ridley Scott later, maybe always but as all just being somebody cannot wait and to talk about but just as somebody who has read the book and because they took up they do this in the book to at some point in the book. One of the characters is like and they say this line in the movie, but they go further into it in the book. They're like have you ever done this test and Deckard is like I don't matter if he says yes or no, but I know at some point in the book, he does take the test and it shows that he's not a robot but then but I think one of the other questions that I like is like is this test even valid like these all the questions are about animals isn't that and we did the test ourselves and it is the one half of one and one half of you two are replicants. Well, we already knew at least one of us was replicants. Yeah. Sorry Kevin. It's	
2	And it's Zack.	
1	Um, I do hold on I do think they'll like any argument of is Harrison Ford's character Deckard Rick Decker is Deckard is the in the like is did Ridley Scott make Deckert a replicant the thing Mickey brought up about the unicorn in the memory the Unicorn the memory is very it's very like Inception a yeah. Well, yes and I think that's right because he doesn't tell anybody that dream but then Gaff leads him this origami, you know. A corn and how could he possibly be leaving him little origami like things throughout the movie and so it just kind of like it implies that Gaff knows something. We don't I'd but I think I do want to say I think this is what's interesting about this movie is that I think different people who watch this movie are watching different movies, which could honestly be true.	
2	In this case. This is one of the few movies were you really could be like what version of the movie did you see? It's like it's this.	
1	Oh, I don't mean it's literally you talking about that's not what I mean like the three of us. Watch the exact same movie and I think have different takes on it. Oh, yeah, like wildly, but let's let's do our podcast. I want to talk about the very first time you watch this movie Zach.	
2	Tom God. I can't remember the first first time I remember I thought it was super boring when I first watched it.	
1	Like II that's how I remember here's here's my question for both of you guys. Yeah. How old were you guys when you are on this for the first time? I think like rough like Bob. Yeah, 15 or 16. I was a sophomore or Junior. I want to say around a guy same point.	
2	I think like I I was definitely at least in high school when I first saw it got it.	
1	Okay. Got it. Got it. Got so that's the level of Youth we're dealing with here. But then I think I swear I thought Zach you watched it. You had did you not watch it for a long time again after that because I remember I remember being in a Facebook chat with you for an early viewing you had where you were like, I'm gonna sit this was definitely in my yeah.	
2	That was a few years ago where it's like, okay I have Like enough I have enough brain power in my mind to like comprehend ideas and like have my own opinions instead of being like a kid and like flashy lights. That's fun. And this was very much like like parts of it are like boring. It's like II agree with Kevin if you're not prepared for it. It's really tough to get through. Like if you do not know what you're getting into. If you did not know from the outset that this was like a slow burn thinking man, sci-fi the	
1	Then we write none of those things. I knew. Yeah, sorry. Oh any of that. I cleaned my room on a Sunday and then started watching. That's when I first saw this and it's so what did you think of it? Kevin after watching it because now we can Branch into our how did you like it now Kevin? How did you like it for your first and most recent time my first and so far only time I didn't like it interesting. So here's here's here's I again context is probably important so I usually watch His movies the Sunday before like we record these usually like around a Sunday and I typically like watch the movie and then about 20 minutes later get on here to record this podcast. And so that's what I did for this movie and I shouldn't have done that because it so like I was kind of tired so like I definitely like started napping through the first half of the movie it was so boring. Oh my God. Why is everything with music under it I get it. This is I'm Atticus outright need to relax soundtrack by evangelist. Um, I actually liked the soundtrack but it was too much way too much like that.	
2	It's it's very it's very cool. It's cool. And so many parts of this movie are plucked from like other different things. I've branched out.	
1	Yeah. Yeah. It's very cool. Visually. I was struck frankly by Much Star Wars episode one just stole Coruscant from this. First time I watched this was I think 15 or 16. I watched it at a party. Sometimes that's yeah parties a strong word. That's what you called it when like for 15 year olds. Watch a movie in a basement. Yeah. Well, they were like 10. Oh wow. Yeah. Wait, I feel like I had seen it before that but that's the most that's the earliest memory. I am watching it. And then I read I've read a lot of Philip K dick stuff. I don't know. So yeah, I saw I just I became a huge fan of Philip K dick in high school. And so I've seen this movie like a handful of times over the years. Like I'll go back and re-watch it. I watched it the last time I watched it was besides yesterday a year ago on the plane back from Ireland who Mmm Yeah, and I liked it. I just like it I could see this being a good plane movie if you know what's going you like if you're good, if you're ready. Yeah because you don't your dragons case.	
2	It's better than like taking like Nike will put on blade runner fastest.	
1	Bleep wait Zack. Did you give your modern reaction to it?	
2	Um, I know a lot of people have probably said or saying what I'm saying every time I kind of go back and watch Blade Runner, I this one in particular, it's like man, I remember a lot more about this movie than I thought. I did like I was just thinking of lines and then they'd say it it's like it's like I wrote this thing. Wow, but uh, I still think this is one of the best-looking movies ever made like Ridley Scott if anything know, Knows how to make a movie look good. It is beautiful and this is the best. It's the best argument for practical effects and films it is. Oh, yeah, they only used 90 individual shots of special effects such a rare aircraft nowadays, but it's so important so necessary.	
1	Although I will say they re used the same camera shot twice. Oh, yeah. That's it. There's a shot. It's but like the same like it has the same Zoom to it. It's the scene where like the spaceship in one of them is like landing and another one is just flying through that like area of Yes, there's a shot of the Coca-Cola billboard. Yeah use it twice. It's the exact same thing and I even like pause the movie and I went back. I was like, hold on. This is the same as the thing. I saw 20 minutes ago. Okay. I'm glad I'm not the only one who caught that one.	
2	That was yeah, there's little things but yeah, but every time I go back and I watched this movie, I forget how good if a character Roy Batty is for everything bad. I have to say about Deckard Roy Batty more than makes up for it. He is the he's like the Deep moral core of this. Movie and he gets the best lines. He's Rutger Hauer is so good. And I'm so sad he passed away this year.	
1	I know it's really rough because he was amazing. So and he he was so good. Like he was cast without doing an audition Ridley Scott just cast he saw him and whatever other movie he had just done and was like, I want him and then Rutger Hauer like knowing that obviously because he was offered the role and he accepted he decided to mess with Ridley Scott by showing up for their like very first meeting he was wearing Like hot pink track pants good and like a sweater with a fox on it. Yes, and something else kind of crazy.	
2	That's good stuff. I can tell you about a little other little bits of details out of the kind of accumulated from this movie as well.	
1	It's just like I don't actually he's just like phenomenal. Yeah. I think my recent reaction. I like it every time I watch it. Like I always love to just sit there in the think about the the philosophy of it and I think the place I'm coming from is like I guess like my Ritual and philosophical background is like I'm just very much an atheist. And so for me, I think the conversation of what does it mean to be human doesn't include the existence of a soul and so for me I said, there are a lot thinking about like is artificial intelligence really even even knowing like that's a robot and that's a human if the artificial intelligence is that advanced does it really matter? Like what does it mean to be a valid like, yeah like this movie proves whole heart right?	
2	Like I have that kind of scene view, but it there is God analog in this movie that of Tyrell himself again looks like Egyptian god, he has this like mine said and kind of like view of it and everything and then his bedroom was specifically modeled after the Pope's bedroom. Yeah, like like clearly there's some like Inspirations taken from that and then Roy meeting his creation, which we don't have the luxury of doing it doesn't not just meeting but it means that we are like we would love to have questions ask our creator. But in the yay we all we have Her answers for what we have created.	
1	Can I ask you guys a question? Sure. How would you improve this movie? Oh, yeah, I want Kevin to start because I know Zack has a lot.	
2	I know right away how I would improve this movie.	
1	Yeah. So Kevin, I want to hear from you first. Okay, so that First Act is a lot. I think we gotta gotta gotta got to shorten it a little bit. For example, the fact that we have the same cut twice I would like like, well me and Nikki we're talking about where you could see the Mmm Yeah, like we don't That like there's just so much of the movie that is beautiful, but we don't need to see so we can cut some of that and hopefully get the runtime down to an hour 30. All right? No, I think that's fair. Yeah Zach. I do want to hear from you.	
2	Now. I am very interested in the opening crawl where we figure out where Roy Batty and the other applicants came from when he poses the question or the phrase. If only you could see what I've seen with your eyes. I wish we could actually see us. Is the audience see that I want to see a Roy Batty movie. I want him to be the main character.	
1	I want Interstate like you don't think him is the main character would be too much.	
2	No, I wanted like you don't think like I agree.	
