speaker_tag	text	sentiment_score
1	So I actually charge by the hour at the moment. I know that Jamie finds a hilarious but I charge 55 pounds an hour, which I know some of you will be really shocked at but when I first started doing lashes I charge by the treatment and I did that for eight years and it was only when I went on my Maven training and I'd learn all these Advanced Techniques and face studies and I was like, my diary was so busy and I was back to back with clients all the time and I kept thinking how am I going to implement all of this new stuff? I've learnt I'm just too busy. I need to do something. So it was at that point that I decided to stop doing classic lashes and that freed up my diary and what I did then was I then switch to charging by the hour. So my clients come to me for an infill they booked for an hour and that's 55 pounds. If they need some longer time. They can pre-book that with me, but they pay for that extra time. I think it's really important that People I mean when I first started I charge I think 65 or 70 pounds for a set of Classics. So I've never been really really cheap. I think you need to look at your hourly rates and work out how much you want to earn you take into consideration your outgoings and you really need to kind of work out the kind of client you want to attract as well.	
2	And when you made that change how like from either removed like getting rid of the classics. I remember Talking to you when you were doing this and you having to pass on your classic students and stuff like that. But when you change to the hourly prices and I know you've never been like low on your prices.	
1	Anyway, how many like clients did you lose that was early none didn't lose any so I gave my classic clients away. So a lot of girls that I've mentored or girls that I knew would locally in the area and some of the classics clients did actually Upgrades to volume really clever get them with a little hybrid switch over so that was quite good but I didn't lose any and how is your diary looking now? Then it's still busy. It's not as busy as it was. I think out of choice though, that is our choice. Now. I'm getting on a bit and I need I need some breaks and I do like to get to the gym a couple of Mornings in the week. Now, sometimes it goes out of kilter and the work-life balance real. Needs to kind of be reassessed and reset every now and again, but generally speaking my diary is good at the minute. It allows me to have afternoons where like this I can come up to lash post and do some work. Whereas before I would just say. No. I can't I'm too busy.	
2	So really your diary has is the way it is because you've decided that it's going to be that way. It's not a case of you've just scrambling around trying to find clients. It's you made that decision that you probably working me too much burning yourself out and said, Do you know what I need some time for me? I need time at the gym need time at the family and I want to be able to do other things one thing which we haven't touched on yet is the all of the workshops that you organize and host and things like that. So really is it decision that you sort of consciously made to slow your diary down but having the prices that you have means that you still get to continue living how you want to live.	
1	I think it's all about working smarter. You're absolutely right. I am still bringing in good. Money so earning good money, but I'd like to say I've now got a much better balance.	
2	Love it, right? Okay, so talking of balance what we're getting towards the end of this now before we do our quick fire round, but what is what are your plans for the future in the Lash industry?	
1	I've got lots of kind of ideas at the moment. I sometimes worry that I'm not pushing myself enough. I'm lots of people out there. They want to build a brand. They want to have a salon they want to become an educator, but it can be quite hard work and it is quite stressful. But at the minute I'm just I love doing the mentoring doing those little one to ones with the girls and helping them on their last Journeys. I'm looking forward to doing some more work with you guys over the next coming months and also just hosting other Educators. I love all I was in those workshops. I've got one coming up this weekend with lashes on flick by Lou, which we're going to be learning the kind of wispy and YC look so going to be looking at doing more of those and I have said I'm going to enter a couple of competitions as well. Do you find that is pushing yourself out your comfort zone totally. Yeah. I entered a competition about nine years ago when I was first started and I haven't done another one since I think I was just so busy building my business, but Now I've got some space in my diary. It allows me to have the time to maybe do a four-hour set and do proper competition set with all of the training and the workshops and stuff that I've been on. I've just did a workshop as well with Vicki last weekend on how not to suck a competition, which is another plant. However, oh my goodness. It was amazing how to take the right photos how to choose the right model really interesting Vicky.	
2	You're probably going to listen to this is as you're clearly paying. Laura do you plan to plug this?	
1	I did say I might name dropper once or twice.	
2	Okay, so last question then before we move on to the more more lighthearted quick fire round and where we hopefully can catch you out put you on the spot a little bit but last serious question one thing that you think is missing from the industry right now.	
1	The main thing that I think is missing is regulations. And I don't just mean for people becoming eyelash artists or ought to become Educators, but it just seems really popular at the moment for people to start their own lash brand. There are people ordering stuff from China and Korea popping their own label on that and selling things on the market. That hasn't been tested. We don't know whether they conform to EU regulations. It's yeah, it's really frustrating to see that I you know, I I tend to buy my products from Reputable suppliers and like yourself, you know, I know how rigorous your testing can be on the lashes and the cleansers and all those sorts of things that we're producing is I don't think you'll be alone with that one as well stays quite a big one.	
2	If not something that I'm going to dig into myself right now because I think everybody knows my opinion on it and it's one of the definitely it's one of the unique shouldn't be unique about lash base, but weirdly it is one of the unique things about lash base that seriousness and The that we put on to testing on to regulations and making sure that everything that we're doing is safe and compliant. But yeah with you I think it's crazy and a bit scary how many people are doing it like a rightly or wrongly again. I've mentioned this before in a previous episode likes you either don't know or you don't care because a lot of the people start on these Brands their lash artists and they obviously then want to it's easy enough to Source things from China and Korea. It wants, you know, and what a or why or how would they know what testings involved when the person in China's gerner? We'll just stick a label on it for you and you can sell it is completely fine. We promise why would they know but the episodes like this people like you talking about it and when we I know it's hard for lash base to openly talk about it because it can look like we're potentially trying to push our own products, which is not the case. I think once we get more of this out Out there people will start asking more questions and hopefully these changes can be made and then that moves into companies if they now listen to this understand this and then don't make any changes don't do anything. That means they don't care and they're the ones that I think are massive worry with this. So yeah, great Point ARA and quite a serious one to end on especially considering we are now going to move in so quickly change up really quickly. We're going to go for some quick fire questions tire. So are you ready? For us to give you two options and you have to pick your zombie head are looks very worried.	
1	But I'm ready, right?	
2	Okay. So first question Amy, do you wanna do the first one? Right? Okay.	
1	I think we all know the answer to this first one but ready. Yep. Classical volume volume premades love or hate love good clear or black adhesive black. Okay favorite tweezer. I'm gonna say dumont's It's 20 mil. Yes or no.	
2	No, no point to is yes or no? No, right. I'm going to speed this up now to I feel like you've had it too easy, right? So straight to volume. Yes or no. Yes Mega volume yes or no. No LBX or the premium mink range LBX. Should you need volume certification for premades? Yes, can you get lashes wet within 24 hours? Yes or no? Yes patch testing. Yes or no. Yes brow lamination. Yes or no? No, you did really? Well, that was good, right? Okay, so I'll do it for the quick fire round. We're going to end the podcast there because it has been long enough. Thank you very much Tara for coming in and giving us your time. We're going to try and do as many interviews as we can. It's always good when we can get people to come down to the Lash. HQ so we can record these in person and have a bit of fun. We're just about to do some more recording with Tara. She's going to set a lashes on our lovely model that's just arrived and you'll be able to see all of that content coming out very soon. I'm going to get this podcast published but until next week everybody thank you very much for listening. And as always we will post this in the team lash face Facebook group for you to join in and further the conversation if you agree or disagree with some of the things that Tara said, don't worry, she won't take it personally. It's good to just have a A conversation about it and we'll also share it up on Instagram. So if you've made it this far do us a favor screenshot it put it in your stories tag all of us including Tara Tara. What is your Instagram handle?	
1	It is Fonda my lashes fun of my lashes.	
2	Make sure you always tag tar in this so she can share some stuff as well. I know that you've been listening. So everybody have a lovely rest of your week. We will see you very soon.	
